Place,Time,Athlete,Country,Date of Birth,City,Event Date
4117,13:21.05,Stefano Mei,ITA,03.02.63,Zürich,21.08.1985
4117,13:21.05,Dejen Gebremeskel,ETH,24.11.89,Brasschaat,21.07.2007
4117,13:21.05,Hosea Macharinyang,KEN,12.06.86,Eugene,03.07.2010
4117,13:21.05,James Kwalia,QAT,12.06.84,Stockholm,06.08.2010
4117,13:21.05A,Cornelius Kemboi,KEN,29.02.00,Nairobi,04.03.2022
4122,13:21.06,Jack Buckner,GBR,22.09.61,Eugene,01.06.1985
4122,13:21.06,Sultan Khamis Zaman,QAT,23.07.85,Rovereto,30.08.2006
4122,13:21.06,Dominic Langat,KEN,15.05.95,Chitose,06.07.2019
4125,13:21.07,Detlef Uhlemann,FRG,13.09.49,Montréal,28.07.1976
4125,13:21.07,Johnny Danielsson,SWE,04.09.64,Sevilla,30.05.1991
4125,13:21.07,Birhanu Legesse,ETH,09.11.94,Heusden-Zolder,13.07.2013
4125,13:21.07,Edwin Cheruiyot,Soi,KEN,4 Birmingham,07.06.2015
4125,13:21.07,Andy Trouard,USA,22.04.94,Palo Alto,03.05.2018
4130,13:21.08,Toshinari Takaoka,JPN,24.09.70,Hechtel,07.08.1999
4130,13:21.08,John Kibowen,KEN,21.04.69,Helsinki,11.08.2005
4132,13:21.09,Philemon Harineki,ZIM,12.05.71,Tokyo,15.09.1994
4132,13:21.09,Isaac Kimeli,BEL,09.03.94,Palo Alto,03.05.2018
4134,13:21.1,Yohannes Mohamed,ETH,21.01.48,Moskva,27.07.1979
4134,13:21.1,Dmitriy Dmitriyev,RUS,03.03.56,Leningrad,19.07.1983
4134,13:21.10,Suleiman Nyambui,TAN,13.02.53,Paris,24.06.1981
4134,13:21.10,António Pinto,POR,22.03.66,Maia bei Porto,16.07.1994
4134,13:21.10,Luke Kipkosgei,KEN,27.11.75,Zürich,15.08.2003
4134,13:21.10,Josphat Kiprono Menjo,KEN,20.08.79,Lappeenranta,13.08.2011
4134,13:21.10,Hosea Kiplangat,UGA,05.05.00,Carquefou,11.06.2022
4141,13:21.11,Brahim Lahlafi,MAR,15.04.68,Hengelo,12.08.1990
4141,13:21.11,Moukhled Al-Outaibi,KSA,30.04.80,Stockholm,05.08.2003
4141,13:21.11,Jonathan Riley,USA,29.12.78,Walnut,16.04.2004
4141,13:21.11,Mohamed Fares,MAR,06.02.91,Rabat,27.06.2021
4145,13:21.12,Juan Armando Quintanilla,MEX,19.04.68,Oslo,21.07.1995
4145,13:21.12,Abdellah Béhar,FRA,05.07.63,Saint-Denis,04.06.1998
4145,13:21.12,Josphat Kiprono Menjo,KEN,20.08.79,Barakaldo,02.04.2005
4145,13:21.12,Collis Birmingham,AUS,27.12.84,Walnut,18.04.2008
4145,13:21.12,Sergio Sánchez,ESP,01.10.82,Heusden-Zolder,08.07.2012
4150,13:21.13,David Lewis,GBR,15.10.61,Helsinki,04.07.1985
4150,13:21.13,Are Nakkim,NOR,13.02.64,Bruxelles,10.08.1990
4150,13:21.13,Adam Goucher,USA,18.02.75,Victoria,10.06.2005
4150,13:21.13,Moses Kigen,KEN,22.04.73,Kassel,06.06.2007
4150,13:21.13,Birhanu Balew,BRN,27.02.96,Zürich,29.08.2019
4150,13:21.13,Jakob Ingebrigtsen,NOR,19.09.00,München,16.08.2022
4156,13:21.14,Barry Smith,GBR,16.04.53,Gateshead,07.06.1981
4156,13:21.14,Uwe Mönkemeyer,FRG,22.09.59,Koblenz,06.08.1986
4156,13:21.14,Leonard Muchero Maina,KEN,13.06.78,Bruxelles,25.08.2000
4156,13:21.14,Richard Limo,KEN,18.11.80,Hengelo,31.05.2004
4156,13:21.14,Stephen Sambu,KEN,07.07.88,Palo Alto,01.05.2016
4161,13:21.15,Vincent Rousseau,BEL,29.07.62,Stockholm,01.07.1986
4161,13:21.15,Bekana Daba,ETH,29.07.88,Roma,11.07.2008
4161,13:21.15,Hosea Macharinyang,KEN,12.06.86,Gateshead,10.07.2010
4161,13:21.15,Zane Robertson,NZL,14.11.89,Palo Alto,28.04.2013
4165,13:21.16,Rod Dixon,NZL,13.07.50,Stockholm,10.08.1976
4165,13:21.16,Shadrack Hoff,RSA,19.05.73,Paris,28.06.1996
4165,13:21.16,Kenenisa Bekele,ETH,13.06.82,Athínai,25.08.2004
4165,13:21.16,Alex Kibet,QAT,80,Bottrop,19.07.2013
4165,13:21.16,Jeff See,USA,06.06.86,Palo Alto,02.05.2015
4165,13:21.16,Selemon Barega,ETH,20.01.00,Tampere,14.07.2018
4171,13:21.17,Alene Emere,ETH,05.03.82,Rieti,03.09.2000
4171,13:21.17,Micah Kogo,KEN,03.06.86,London,06.08.2005
4171,13:21.17,Jonathan Ndiku,KEN,18.09.91,Yokohama,28.09.2008
4171,13:21.17,Sam Parsons,GBR,18.06.94,San Juan Capistrano,06.05.2022
4175,13:21.18,Brendan Foster,GBR,12.01.48,London,26.06.1977
4175,13:21.18,Ahmed Ibrahim Warsama,QAT,04.02.66,San Sebastián,18.08.2001
4175,13:21.18,Albert Rop,BRN,17.07.92,Eugene,01.06.2013
4175,13:21.18,Drew Hunter,USA,05.09.97,Palo Alto,02.05.2019
4179,13:21.19,Wilson Busienei,UGA,18.08.81,Rovereto,30.08.2006
4179,13:21.19,Muktar Edris,ETH,14.01.94,Eugene,21.07.2022
4181,13:21.2,Anthony Simmons,GBR,06.10.48,Kyiv,23.05.1976
4181,13:21.2,Anatoliy Krakhmalyuk,UKR,06.09.60,Leningrad,19.07.1983
4181,13:21.2A,Gideon Rono,KEN,22.02.03,Nairobi,27.02.2021
4181,13:21.20,Abdellah Béhar,FRA,05.07.63,Villeneuve d'Ascq,08.07.1994
4181,13:21.20,Kibyego Kororia,KEN,25.12.71,Roma,08.06.1995
4181,13:21.20,Gebre-egziabher Gebremariam,ETH,10.09.84,Athínai,25.08.2004
4181,13:21.20,Dejene Berhanu,ETH,12.12.80,Helsinki,11.08.2005
4188,13:21.21,Suleiman Nyambui,TAN,13.02.53,Stockholm,08.07.1980
4188,13:21.21,Ayele Mezgebu,ETH,06.01.73,Roma,08.06.1994
4188,13:21.21,Ayele Mezgebu,ETH,06.01.73,Roma,08.06.1995
4188,13:21.21,Mumin Gala,DJI,06.04.86,London,08.08.2012
4188,13:21.21,Selemon Barega,ETH,20.01.00,Bydgoszcz,23.07.2016
4188,13:21.21,Mohamed Abildaahi,GER,24.03.99,Huelva,03.06.2021
4194,13:21.22,António Leitão,POR,22.07.60,Sevilla,24.05.1986
4194,13:21.22,Patrick Mwaka,KEN,02.11.92,Fukuroi,03.05.2012
4194,13:21.22,Henrik Ingebrigtsen,NOR,24.02.91,Ad-Dawhah,27.09.2019
4194,13:21.22,Wesley Ledama,KEN,02.07.99,Chitose,18.07.2020
4198,13:21.23,António Martins,FRA,23.08.63,Zürich,04.08.1993
4198,13:21.23,Brett Robinson,AUS,08.05.91,Birmingham,07.06.2015
4198,13:21.23,Illias Fifa,ESP,16.05.89,Montreuil,01.06.2017
4201,13:21.24,Mark Carroll,IRL,15.01.72,Dedham,03.06.2000
4201,13:21.24,John Thuo,KEN,27.11.85,Yokohama,28.09.2008
4201,13:21.24,Augustine Choge,KEN,21.01.87,Lausanne,30.06.2011
4204,13:21.25,Domingos Castro,POR,22.11.63,Villeneuve d'Ascq,08.07.1994
4204,13:21.25,William Kalya,KEN,04.08.74,Stockholm,05.08.1998
4204,13:21.25,Gideon Ngatuny,KEN,10.10.86,Fukuroi,03.05.2011
4207,13:21.26,Salvatore Antibo,ITA,07.02.62,Helsinki,04.07.1985
4207,13:21.26,Bedan Karoki,KEN,21.08.90,Lausanne,09.07.2015
4207,13:21.26,Cornelius Kangogo,KEN,31.12.93,Bellinzona,18.07.2017
4210,13:21.27,Addis Abebe,ETH,05.09.70,Helsinki,27.06.1991
4210,13:21.27,Yahia Azaïdj,ALG,03.05.72,Zürich,16.08.1995
4210,13:21.27,Yitayal Atnafu Zerihun,ETH,20.01.93,Shanghai,19.05.2012
4210,13:21.27,Daniel Salel,KEN,11.12.90,Shanghai,19.05.2012
4214,13:21.28,Joseph Ebuya,KEN,20.06.87,Berlin,14.06.2009
4215,13:21.29,Nick Rose,GBR,30.12.51,Oslo,07.07.1982
4215,13:21.29,Ibrahim Jeilan,ETH,12.06.89,Konosu,02.10.2010
4217,13:21.3,Aleksandr Fyedotkin,BLR,03.11.55,Moskva,11.06.1980
4217,13:21.3,Valeriy Abramov,RUS,22.08.56,Leningrad,19.07.1983
4217,13:21.3,Mikhail Dasko,RUS,26.06.61,Kyiv,25.06.1988
4217,13:21.30,Yacob Jarso,ETH,05.02.88,Nobeoka,31.05.2008
4221,13:21.31,Christoph Herle,FRG,19.11.55,Zürich,24.08.1983
4221,13:21.31,Vincent Chepkok,KEN,05.07.88,Berlin,23.08.2009
4221,13:21.31A,Isiah Koech,KEN,19.12.93,Nairobi,16.07.2011
4221,13:21.31,Gerard Giraldo,COL,21.03.89,Palo Alto,02.05.2019
4225,13:21.32,Mark Bett,KEN,22.12.76,Eugene,26.05.2002
4225,13:21.32,Lopez Lomong,USA,01.01.85,Palo Alto,02.05.2015
4227,13:21.33,Mark Nenow,USA,16.11.57,Belfast,30.06.1986
4227,13:21.33,Pascal Thiébaut,FRA,06.06.59,Oslo,04.07.1992
4227,13:21.33,Zakayo Ngatho,KEN,18.03.78,Shizuoka,03.05.2000
4227,13:21.33,Rabie Doukkana,MAR,06.12.87,Carquefou,21.06.2019
4231,13:21.34,Hammou Boutayeb,MAR,56,Bruxelles,10.08.1990
4231,13:21.34,Isaac Kimeli,BEL,09.03.94,Ninove,17.07.2021
4233,13:21.35,Fita Bayissa,ETH,15.12.72,Berlin,30.08.1996
4233,13:21.35,Joseph Ebuya,KEN,20.06.87,Zürich,29.08.2008
4233,13:21.35,David Bett,KEN,10.10.92,Eugene,02.06.2012
4233,13:21.35,Jordan Gusman,AUS,30.01.94,Palo Alto,02.05.2019
4237,13:21.36,Rudy Chapa,USA,07.11.57,Stockholm,03.07.1979
4237,13:21.36,James Kwalia,QAT,12.06.84,Helsinki,11.08.2005
4237,13:21.36,Patrick Mwaka,KEN,02.11.92,Kumamoto,07.04.2012
4240,13:21.37,Arturo Barrios,MEX,12.12.63,Monaco,01.09.1989
4240,13:21.37,Hicham Bellani,MAR,15.09.79,Roma,11.07.2003
4240,13:21.37,Tsegay Tuemay,ERI,20.12.95,Hengelo,08.06.2013
4243,13:21.38,Bob Kennedy,USA,18.08.70,Eugene,31.05.1998
4243,13:21.38,Edward Waweru,KEN,03.10.90,Kumamoto,09.04.2011
4243,13:21.38,Collis Birmingham,AUS,27.12.84,Lappeenranta,13.08.2011
4243,13:21.38,Chakir Boujattaoui,MAR,16.01.83,Rabat,27.05.2012
4243,13:21.38,Cyrus Rutto,KEN,13.08.92,Bottrop,19.07.2013
4248,13:21.39,Fernando Mamede,POR,01.11.51,Udine,12.06.1983
4248,13:21.39,Dionisio Castro,POR,22.11.63,Sevilla,30.05.1990
4248,13:21.39,Aziz Naji El,Idrissi,MAR,2 Ninove,11.08.2007
4248,13:21.39,Arne Gabius,GER,22.03.81,Eagle Rock,17.05.2013
4248,13:21.39,Amos Kurgat,KEN,07.03.92,Osaka,04.12.2020
4248,13:21.39,Morgan McDonald,AUS,23.04.96,Des Moines,23.04.2021
4254,13:21.4,Yohannes Mohamed,ETH,21.01.48,Montréal,10.07.1976
4254,13:21.4,Miruts Yifter,ETH,15.05.44,Nice,19.08.1979
4254,13:21.40,Arturo Barrios,MEX,12.12.63,Monaco,11.08.1992
4254,13:21.40,Worku Bikila,ETH,06.05.68,Hengelo,05.06.1995
4254,13:21.40,Zakayo Ngatho,KEN,18.03.78,Konosu,04.04.2000
4254,13:21.40,Martin Keino,KEN,20.06.72,Stockholm,16.07.2002
4254,13:21.40,Enock Mitei,KEN,26.11.80,Naimette-Xhovémont,27.08.2002
4254,13:21.40A,Michael Kibet,KEN,03.09.99,Nairobi,29.05.2021
4254,13:21.40,Morgan Beadlescomb,USA,01.06.98,Eugene,11.06.2021
4263,13:21.41,Salvatore Antibo,ITA,07.02.62,Roma,10.09.1986
4263,13:21.41,Laban Chege,KEN,10.09.69,Nürnberg,15.06.1995
4263,13:21.41,Phillip Kipyego,UGA,10.01.95,Nijmegen,12.06.2013
4263,13:21.41,Eric Jenkins,USA,24.11.91,Portland,10.06.2018
4267,13:21.43,Samson Kiflemariam,ERI,23.01.84,Sevilla,05.06.2004
4268,13:21.44,Abel Antón,ESP,24.10.62,Koblenz,13.08.1987
4268,13:21.44,Fita Bayissa,ETH,15.12.72,Bruxelles,28.08.1998
4268,13:21.44,Edwin Cheruiyot,Soi,KEN,2h2 Moskva,13.08.2013
4268,13:21.44,Leonard Barsoton,KEN,21.10.94,Nobeoka,10.05.2014
4272,13:21.45,Shaun Creighton,AUS,14.05.67,Dedham,03.06.2000
4272,13:21.45,Abraham Chebii,KEN,23.12.79,Osaka,10.05.2003
4272,13:21.45,Daniel Kipchirchir Komen,KEN,27.11.84,Heusden-Zolder,31.07.2004
4272,13:21.45,Hasan Mahboob,Ali,BRN,5 Rabat,14.06.2008
4276,13:21.46,Stéphane Franke,GER,12.02.64,Nürnberg,11.07.1998
4276,13:21.46,Boniface Songok,KEN,25.12.80,Palo Alto,04.05.2008
4276,13:21.46,Ali Kaya,TUR,20.04.94,Beijing,26.08.2015
4279,13:21.47,Jirka Arndt,GER,01.08.73,Roma,30.06.2000
4279,13:21.47,Moukhled Al-Outaibi,KSA,30.04.80,Rabat,18.06.2005
4281,13:21.48,Benard Kimeli,KEN,10.09.95,Chitose,06.07.2019
4282,13:21.49,Yuichiro Ueno,JPN,29.07.85,Heusden-Zolder,28.07.2007
4283,13:21.50,Cormac Finnerty,IRL,14.01.70,Helsinki,28.06.1995
4283,13:21.50,Djamal Abdi Direh,DJI,97,Bydgoszcz,23.07.2016
4283,13:21.50,Josphat Kiprono Menjo,KEN,20.08.79,Oordegem,27.05.2017
4283,13:21.50,Selemon Barega,ETH,20.01.00,London,09.08.2017
4287,13:21.51,António Leitão,POR,22.07.60,Zürich,22.08.1984
4288,13:21.52,Craig Mottram,AUS,18.06.80,Naimette-Xhovémont,02.09.2003
4288,13:21.52,Linus Chumba,KEN,09.02.80,London,06.08.2005
4288,13:21.52,Paul Kamais,KEN,24.10.96,Hiroshima,18.04.2015
4291,13:21.53,Reid Coolsaet,CAN,29.07.79,Heusden-Zolder,28.07.2007
4291,13:21.53,Ronald Kwemoi,KEN,18.09.95,Nobeoka,10.05.2014
4293,13:21.54,Alemu Bekele,BRN,23.03.90,Ninove,21.07.2012
4293,13:21.54,Joel Mwaura,KEN,20.01.99,Nobeoka,04.05.2022
4295,13:21.55,Pius Muli,KEN,15.12.82,Rovereto,01.09.1999
4295,13:21.55,Andrew Bumbalough,USA,14.03.87,Heusden-Zolder,16.07.2011
4295,13:21.55A,Mike Kigen,KEN,15.01.86,Nairobi,23.06.2012
4295,13:21.55,Will Leer,USA,15.04.85,Walnut,19.04.2013
4295,13:21.55,Jonathan Ndiku,KEN,18.09.91,Hiroshima,29.04.2014
4300,13:21.56,Samson Kimobwa,KEN,15.09.55,Zürich,24.08.1977
4300,13:21.56,Josphat Kiprono Menjo,KEN,20.08.79,Huelva,14.06.2017
4300,13:21.56,Jonathan Davies,GBR,28.10.94,Nice,12.06.2021
4303,13:21.57,Abraham Kiplimo,UGA,14.04.89,Huelva,07.06.2012
4304,13:21.59,Remmy Limo,KEN,25.08.71,Zürich,12.08.1998
4304,13:21.59,Luke Kipkosgei,KEN,27.11.75,Eugene,24.06.2000
4304,13:21.59,Dejene Regassa,BRN,18.04.89,Heusden-Zolder,08.07.2012
4304,13:21.59,Victor Korir Kipkirui,KEN,21.03.00,Chitose,18.07.2020
4304,13:21.59,Brett Robinson,AUS,08.05.91,Eugene,28.05.2022
4309,13:21.6,Rod Dixon,NZL,13.07.50,Oslo,30.07.1975
4309,13:21.60,Suleiman Nyambui,TAN,13.02.53,Moskva,01.08.1980
4309,13:21.60,Chris Fox,USA,22.10.58,Oslo,28.06.1983
4309,13:21.60,Paul Davies-Hale,GBR,21.06.62,London,08.07.1988
4309,13:21.60,Haile Gebrselassie,ETH,18.04.73,Hengelo,05.06.1995
4309,13:21.60,Dagne Alemu,ETH,15.10.80,Hechtel,01.08.1998
4309,13:21.60,Kidane Tadese,ERI,31.08.87,Huelva,10.06.2009
4316,13:21.61,Shadrack Kiplimo Kemboi,KEN,67,Hechtel,22.07.1995
4316,13:21.61,Paul Chelimo,KEN,27.10.90,Eugene,28.05.2016
4316,13:21.61,Bernard Koech,KEN,31.01.88,Chitose,06.07.2019
4316,13:21.61,William Kincaid,USA,21.09.92,Portland,11.06.2022
4320,13:21.62,Sydney Maree,USA,09.09.56,Monaco,01.09.1989
4320,13:21.62,Aloÿs Nizigama,BDI,18.06.66,Shizuoka,03.05.2000
4320,13:21.62,David McNeill,AUS,06.10.86,Portland,09.06.2012
4323,13:21.63,Musir Salem Jawher,BRN,13.06.78,Ostrava,09.06.2005
4324,13:21.64,Brahim Boutayeb,MAR,15.08.67,Roma,08.06.1994
4325,13:21.65,Bernard Sang,KEN,15.02.81,Beograd,29.05.2009
4325,13:21.65,Jonathan Riley,USA,29.12.78,Heusden-Zolder,18.07.2009
4327,13:21.66,Richard Chelimo,KEN,21.04.72,London,12.07.1991
4327,13:21.66,Yahia Azaïdj,ALG,03.05.72,Paris,03.07.1995
4327,13:21.66,Aloÿs Nizigama,BDI,18.06.66,Athínai,17.06.1998
4327,13:21.66,Mark Bett,KEN,22.12.76,Pergine Valsugana,07.07.2007
4327,13:21.66,Alistair Cragg,IRL,13.06.80,Gateshead,10.07.2010
4327,13:21.66,Nasir Dawud,ERI,05.03.91,Carquefou,01.06.2012
4327,13:21.66,Isaac Kimeli,BEL,09.03.94,Firenze,10.06.2021
4334,13:21.67,Ismael Kirui,KEN,20.02.75,Sevilla,05.06.1993
4335,13:21.68,Gerard Tebroke,NED,09.11.49,Zürich,16.08.1978
4335,13:21.68,Salvatore Antibo,ITA,07.02.62,Frankfurt,30.06.1991
4335,13:21.68,Leonard Muchero Maina,KEN,13.06.78,Walnut,19.04.2002
4335,13:21.68,Namakwe Nkhasi,LES,10.01.94,Durban,26.06.2016
4335,13:21.68,Awet Habte,ERI,29.09.97,Huelva,03.06.2021
4340,13:21.7,Valeriy Abramov,RUS,22.08.56,Moskva,27.07.1979
4340,13:21.7,Enn Sellik,EST,10.12.54,Moskva,11.06.1980
4340,13:21.70,Silas Kipruto,KEN,26.09.84,Shanghai,20.09.2008
4340,13:21.70,Bouqantar Soufiyan,MAR,30.08.93,Kortrijk,09.07.2016
4344,13:21.71,Brahim Boutayeb,MAR,15.08.67,Bruxelles,13.09.1991
4344,13:21.71,Laban Chege,KEN,10.09.69,Nürnberg,07.06.1996
4344,13:21.71,Eric Jenkins,USA,24.11.91,Palo Alto,02.05.2019
4344,13:21.71,George Beamish,NZL,24.10.96,Birmingham,06.08.2022
4348,13:21.72,Wilson Omwoyo,KEN,25.11.65,Stockholm,10.07.1995
4348,13:21.72,Jonathan Ndiku,KEN,18.09.91,Nobeoka,09.05.2015
4348,13:21.72,Aweke Ayalew,BRN,23.02.93,Lausanne,09.07.2015
4348,13:21.72,Evans Keitany,KEN,27.11.99,Nobeoka,06.05.2017
4352,13:21.73,Ilie Floroiu,ROU,29.11.52,Stockholm,03.07.1979
4352,13:21.73,Fernando Mamede,POR,01.11.51,Lausanne,14.07.1981
4352,13:21.73,Geoff Turnbull,GBR,15.04.61,Bruxelles,05.09.1986
4352,13:21.73,Kibyego Kororia,KEN,25.12.71,Stockholm,10.07.1995
4352,13:21.73,Julius Gitahi,KEN,29.04.78,Osaka,09.05.1998
4352,13:21.73,Adrian Blincoe,NZL,04.11.79,Heusden-Zolder,22.07.2006
4358,13:21.74,Wilfred Taragon,KEN,15.02.85,Heusden-Zolder,22.07.2006
4358,13:21.74,Geoffrey Siele Kipngeno,KEN,10.04.84,Kassel,06.06.2007
4358,13:21.74,Lopez Lomong,USA,01.01.85,Sacramento,23.06.2017
4361,13:21.75,Moses Tanui,KEN,20.08.65,Getxo,29.06.1991
4361,13:21.75,John Kariuki,KEN,10.11.86,Nobeoka,31.05.2008
4363,13:21.76,Josphat Muchiri Ndambiri,KEN,12.02.85,Kumamoto,09.04.2011
4364,13:21.77,Dominic Kirui,KEN,12.04.67,Bruxelles,28.08.1992
4364,13:21.77,Jonas Cheruiyot,KEN,11.01.84,Göteborg,09.06.2009
4364,13:21.77,Oscar Chelimo,UGA,12.12.01,Carquefou,21.06.2019
4367,13:21.78,Khalid Skah,MAR,29.01.67,Oslo,01.07.1989
4367,13:21.78,Farid Khayrullin,RUS,17.08.65,Maia bei Porto,08.07.1992
4367,13:21.78,Mathias Ntawulikura,RWA,14.07.64,Roma,09.06.1993
4367,13:21.78,Abiyote Abate,ETH,20.11.80,London,30.07.2004
4367,13:21.78,Alemu Bekele,BRN,23.03.90,Heusden-Zolder,08.07.2012
4367,13:21.78,Getaneh Tamire,ETH,10.01.94,Eugene,27.05.2017
4367,13:21.78,Edward Cheserek,KEN,02.02.94,Lake Balboa,22.08.2020
4367,13:21.78,Kibiwott Kandie,KEN,20.06.96,Nobeoka,04.05.2022
4375,13:21.79,Yobes Ondieki,KEN,21.02.61,Bruxelles,13.09.1991
4375,13:21.79,John Doherty,IRL,22.07.61,Stockholm,02.07.1992
4375,13:21.79,Joseph Ebuya,KEN,20.06.87,London,06.08.2005
4375,13:21.79,Yacob Jarso,ETH,05.02.88,Hengelo,01.06.2009
4375,13:21.79,Sergio Sánchez,ESP,01.10.82,Ciudad de Málaga,27.06.2009
4375,13:21.79,Bisluke Kiplagat,KEN,08.08.88,Belém,15.05.2011
4381,13:21.8,Knut Børø,NOR,28.09.49,Oslo,30.07.1975
4381,13:21.8,Henry Rono,KEN,12.02.52,Eugene,01.06.1978
4381,13:21.8,Rod Dixon,NZL,13.07.50,Bruxelles,18.08.1978
4381,13:21.8,Carlos Lopes,POR,18.02.47,Lisboa,10.06.1982
4381,13:21.8A,Rodgers Chumo,KEN,03.03.98,Nairobi,27.02.2021
4386,13:21.81,Thierry Pantel,FRA,06.07.64,Stockholm,02.07.1990
4386,13:21.81,Dagne Alemu,ETH,15.10.80,Arnhem,10.07.1999
4386,13:21.81,Sileshi Sihine,ETH,29.01.83,Berlin,06.09.2002
4386,13:21.81,Moses Kibet,UGA,23.03.91,Oordegem,05.06.2010
4386,13:21.81,Ryoma Aoki,JPN,16.06.97,Osaka,26.09.2021
4391,13:21.83,Mark Rowland,GBR,07.03.63,Sevilla,01.06.1988
4391,13:21.83,Are Nakkim,NOR,13.02.64,Rieti,09.09.1990
4391,13:21.83,Khalid Skah,MAR,29.01.67,Villeneuve d'Ascq,13.06.1999
4394,13:21.84,Vincent Rousseau,BEL,29.07.62,Roma,09.06.1992
4394,13:21.84,Bernard Kiplagat,KEN,10.08.88,Beograd,29.05.2009
4396,13:21.85,Samson Kimobwa,KEN,15.09.55,Milano,02.07.1977
4396,13:21.85,Martti Vainio,FIN,30.12.50,Stockholm,03.07.1979
4396,13:21.85,Bob Kennedy,USA,18.08.70,Heusden-Zolder,02.08.2003
4396,13:21.85,Teressa Nyakora,ETH,26.02.95,Fukagawa,06.07.2017
4396,13:21.85,Martin Kiprotich,UGA,06.04.03,Grossetto,27.05.2022
4396,13:21.85,Sam Parsons,GBR,18.06.94,Eugene,28.05.2022
4402,13:21.86,Abel Antón,ESP,24.10.62,Oslo,04.07.1992
4402,13:21.86A,Robert Kiprop,KEN,25.02.97,Nairobi,21.08.2019
4404,13:21.87,Steve Prefontaine,USA,25.01.51,Helsinki,26.06.1974
4404,13:21.87,Mebrahtom Keflezighi,USA,05.05.75,Roma,12.07.2002
4404,13:21.87,Hicham El Guerrouj,MAR,14.09.74,Athínai,25.08.2004
4407,13:21.88,Réda Benzine,ALG,19.04.71,Stockholm,10.07.1995
4407,13:21.88,Mohamed Saïd El,Wardi,MAR,18 Roma,29.06.2001
4407,13:21.88,Craig Mottram,AUS,18.06.80,Athínai,25.08.2004
4407,13:21.88,Getaneh Tamire,ETH,10.01.94,Brazzaville,17.09.2015
4411,13:21.89,Wilson Busienei,UGA,18.08.81,Rovereto,31.08.2005
4411,13:21.89,Paul Chelimo,KEN,27.10.90,Palo Alto,29.04.2012
4413,13:21.9,Jos Hermens,NED,08.01.50,Nijmegen,09.07.1978
4413,13:21.9,Julian Goater,GBR,12.01.53,Leuven,04.06.1980
4413,13:21.90,Sydney Maree,USA,09.09.56,Zürich,21.08.1985
4413,13:21.90,Risto Ulmala,FIN,07.05.63,Malmö,05.08.1991
4413,13:21.90,Mathias Ntawulikura,RWA,14.07.64,Saint-Denis,04.06.1992
4413,13:21.90,Gennaro Di Napoli,ITA,05.03.68,Milano,04.05.1996
4413,13:21.90,Alexander Mutiso,KEN,10.09.96,Kumamoto,02.04.2016
4413,13:21.90,Peter Langat Cheptot,KEN,20.10.98,Nobeoka,04.05.2019
4413,13:21.90,Anatoliy Rybakov,RUS,27.02.85,Cheboksary,23.06.2021
4422,13:21.91,Patrick Ivuti,KEN,30.06.78,Roma,12.07.2002
4422,13:21.91,Birhanu Balew,BRN,27.02.96,London,09.08.2017
4424,13:21.92,Jack Buckner,GBR,22.09.61,London,10.07.1992
4424,13:21.92,Saïd Bérioui,MAR,03.06.75,Roma,14.07.1998
4424,13:21.92,Markos Geneti,ETH,30.05.84,Oslo,27.06.2003
4424,13:21.92,Robin Hendrix,BEL,14.01.95,Ninove,17.07.2021
4428,13:21.93,Ancieto Simoes,POR,08.09.45,Montréal,28.07.1976
4428,13:21.93,John Treacy,IRL,04.06.57,Dublin,06.07.1980
4428,13:21.93,Youssef Nasir,MAR,15.02.90,Barcelona,29.06.2017
4428,13:21.93,Sean McGorty,USA,07.03.95,Heusden-Zolder,21.07.2018
4432,13:21.94,Yuta Bando,JPN,21.11.96,Niigata,01.10.2022
4433,13:21.95,Saïd Aouita,MAR,02.11.59,La Coruña,05.08.1987
4433,13:21.95,Todd Williams,USA,07.03.69,Stockholm,08.07.1996
4433,13:21.95,Enrique Molina,ESP,25.02.68,Stockholm,05.08.1998
4436,13:21.96,Vincent Rono,KEN,10.11.90,Nijmegen,26.05.2010
4437,13:21.97,Domingos Castro,POR,22.11.63,Gateshead,02.07.1995
4437,13:21.97,Hassan Mourhit,BEL,02.01.82,Heusden-Zolder,02.08.2003
4439,13:21.98,Franco Fava,ITA,03.09.52,Turku,05.07.1977
4439,13:21.98,Wilson Waigwa,KEN,15.02.49,Rieti,04.09.1983
4439,13:21.98,Thomas Wessinghage,FRG,22.02.52,Zürich,13.08.1986
4439,13:21.98,Evans Rutto,KEN,08.04.78,Loughborough,21.05.2000
4439,13:21.98,Kibet Kandie,KEN,02.04.96,Chitose,17.07.2021
4444,13:21.99,Luke Kipkosgei,KEN,27.11.75,Berlin,12.09.2004
4444,13:21.99,Markos Geneti,ETH,30.05.84,Montreuil,08.06.2010
4444,13:21.99,Brian Fay,IRL,09.11.98,Azusa,14.04.2023
4447,13:22.0,Emiel Puttemans,BEL,08.10.47,Namur,01.05.1976
4447,13:22.00,Kaarlo Maaninka,FIN,25.12.53,Moskva,01.08.1980
4447,13:22.00,Nick Rose,GBR,30.12.51,London,24.06.1984
4447,13:22.00,Salvatore Antibo,ITA,07.02.62,Split,01.09.1990
4447,13:22.00,Salvatore Vincenti,ITA,05.03.72,Roma,30.06.2000
4447,13:22.00,Marius Bakken,NOR,27.03.78,Helsinki,11.08.2005
4447,13:22.00,James Mwangi Wangari,KEN,23.03.94,Fukushima,08.06.2014
4447,13:22.00,Elroy Gelant,RSA,25.08.86,Rio de Janeiro,17.08.2016
