Place,Time,Athlete,Country,Date of Birth,City,Event Date
1496,69:25,Helah Kiprop,KEN,07.04.85,Olomouc,20.06.2015
1496,69:25,Betty Lempus,KEN,09.07.91,Milano,19.03.2017
1496,69:25,Desi Jisa Mokonin,BRN,12.07.97,Azkoitia,01.04.2017
1496,69:25,Risper Chebet,KEN,06.06.92,Praha,07.04.2018
1496,69:25,Lydia Njeri,KEN,11.11.85,Paris,10.03.2019
1496,69:25,Perine Nengampi,KEN,89,Roma-Ostia Lido,10.03.2019
1496,69:25,Birhan Mihretu,ETH,13.03.98,Cardiff,06.10.2019
1496,69:25+,Lonah Chemtai Salpeter,ISR,12.12.88,Frankfurt,27.10.2019
1496,69:25,Nesphine Jepleting,KEN,96,Herzogenaurach,12.09.2021
1496,69:25+,Gebeyanesh Ayele,ETH,01.05.95,Amsterdam,16.10.2022
1496,69:25+,Celestine Chepchirchir,KEN,18.12.95,Amsterdam,16.10.2022
1496,69:25+,Alia Mohamed Saeed,UAE,18.05.91,Sevilla,19.02.2023
1515,69:26,Elana Meyer,RSA,10.10.66,Durban,23.07.1989
1515,69:26,Fumi Murata,JPN,13.03.75,Yamaguchi,12.03.2000
1515,69:26,Lyudmila Petrova,RUS,07.10.68,Lisboa,22.10.2000
1515,69:26,Brenda Jones,AUS,17.11.36,Vilamoura,04.10.2003
1515,69:26,Yoshimi Ozaki,JPN,01.07.81,Udine,14.10.2007
1515,69:26,Vivian Kiplagat,KEN,09.11.91,Porto,17.09.2017
1515,69:26,Mimi Belete,BRN,09.06.88,Barcelona,11.02.2018
1515,69:26+,Kebede Megertu,ETH,12.10.97,Frankfurt,27.10.2019
1515,69:26+,Meskerem Assefa,ETH,20.09.85,Frankfurt,27.10.2019
1515,69:26+,Bedatu Hirpa,ETH,28.04.99,Frankfurt,27.10.2019
1515,69:26,Glenrose Xaba,RSA,31.12.94,Gdynia,17.10.2020
1515,69:26+,Emily Sisson,USA,12.10.91,Chicago,09.10.2022
1515,69:26+,Vivian Kiplagat,KEN,09.11.91,Chicago,09.10.2022
1515,69:26+,Haven Hailu,ETH,10.09.98,Chicago,09.10.2022
1515,69:26+,Ruti Aga,ETH,16.01.94,Chicago,09.10.2022
1515,69:26+,Almaz Ayana,ETH,21.11.91,Amsterdam,16.10.2022
1515,69:26+,Genzebe Dibaba,ETH,08.02.91,Amsterdam,16.10.2022
1515,69:26+,Tsehay Gemechu,ETH,12.12.98,Amsterdam,16.10.2022
1533,69:27a,Tegla Loroupe,KEN,09.05.73,Lisboa,13.03.1994
1533,69:27,Naoko Sakamoto,JPN,14.11.80,Yamaguchi,11.03.2001
1533,69:27,Maria Guida,ITA,23.01.66,Udine,29.09.2002
1533,69:27,Irene Kwambai,KEN,25.10.78,Praha,28.03.2009
1533,69:27,Helen Kimutai,KEN,28.12.77,Berlin,05.04.2009
1533,69:27,Sarah Chepchirchir,KEN,27.07.84,Lille,04.09.2010
1533,69:27,Atsede Habtamu,ETH,26.10.87,Valencia,21.11.2010
1533,69:27a,Jessica Augusto,POR,08.11.81,Newcastle-South Shields,18.09.2011
1533,69:27+,Shalane Flanagan,USA,07.08.81,Boston,21.04.2014
1533,69:27,Betsy Saina,KEN,30.06.88,Boston,12.10.2014
1533,69:27,Michi Numata,JPN,06.05.89,Yamaguchi,15.02.2015
1533,69:27,Viola Kibiwott,KEN,22.12.83,Piacenza,03.05.2015
1533,69:27+,Aberu Kebede,ETH,12.09.89,Berlin,25.09.2016
1533,69:27,Angela Tanui,KEN,27.07.92,Trento,02.10.2016
1533,69:27,Rosemary Wanjiru,KEN,21.09.94,Lille,20.03.2022
1533,69:27+,Keira D'Amato,USA,21.10.84,Berlin,25.09.2022
1533,69:27+,Maurine Chepkemoi,KEN,24.05.98,Berlin,25.09.2022
1533,69:27+,Waganesh Mekasha,ETH,16.01.92,Chicago,09.10.2022
1533,69:27+,Zinash Gerado,ETH,6,16.10.2022
1533,69:27,Isobel Batt-Doyle,AUS,14.09.95,Marugame,05.02.2023
1533,69:27,Violah Lagat,KEN,13.03.89,Verona,12.02.2023
1554,69:28,Susan Chepkemei,KEN,25.06.75,Amsterdam - Zaandam,19.09.1999
1554,69:28a,Berhane Adere,ETH,21.07.73,Lisboa,26.03.2000
1554,69:28,Stine Larsen,NOR,05.11.75,Göteborg,13.05.2000
1554,69:28,Ikumi Wakamatsu,JPN,22.06.74,Marugame,04.02.2001
1554,69:28,Yumiko Hara,JPN,09.01.82,Miyazaki,06.01.2002
1554,69:28+,Paula Radcliffe,GBR,17.12.73,London,14.04.2002
1554,69:28,Adriana Fernández,MEX,04.04.71,Kyoto,09.03.2003
1554,69:28+,Constantina Dita,ROU,23.01.70,London,18.04.2004
1554,69:28+,Margaret Okayo,KEN,30.05.76,London,18.04.2004
1554,69:28,Liz Yelling,GBR,05.12.74,Bath,25.03.2007
1554,69:28,Mara Yamauchi,GBR,13.08.73,Okayama,23.12.2007
1554,69:28,Feyse Tadese,ETH,19.11.88,Nanning,16.10.2010
1554,69:28,Gulume Tolesa,ETH,11.09.92,Yangzhou,20.04.2014
1554,69:28+,Beleynesh Oljira,ETH,26.06.90,Boston,21.04.2014
1554,69:28+,Sharon Cherop,KEN,16.03.84,Boston,21.04.2014
1554,69:28+,Meselech Melkamu,ETH,19.04.85,Boston,21.04.2014
1554,69:28+,Jemima Sumgong Jelagat,KEN,21.12.84,Boston,21.04.2014
1554,69:28+,Bezunesh Deba,ETH,08.09.87,Boston,21.04.2014
1554,69:28+,Rita Sitienei Jeptoo,KEN,15.02.81,Boston,21.04.2014
1554,69:28+,Mare Dibaba,ETH,20.10.89,Boston,21.04.2014
1554,69:28+,Hiwot Ayalew,ETH,06.03.90,Frankfurt,27.10.2019
1554,69:28,Vibian Chepkurui,KEN,05.06.94,Santa Pola,19.01.2020
1554,69:28,Joan Rotich,KEN,27.11.93,Okoyama,20.12.2020
1554,69:28+,Natsnet Amanuel,ERI,05.11.93,Amsterdam,16.10.2022
1578,69:29,Delillah Asiago,KEN,24.02.72,Yamaguchi,22.03.1992
1578,69:29,Marleen Renders,BEL,24.12.68,Hasselt,02.10.1994
1578,69:29a,Rakiya Maraoui,MAR,12.09.67,Lisboa,10.03.1996
1578,69:29,Joyce Chepchumba,KEN,06.11.70,Palermo,03.10.1999
1578,69:29,Yoshiko Fujinaga,JPN,15.08.81,Kobe,16.12.2001
1578,69:29,Irina Timofeyeva,RUS,05.04.70,Udine,14.10.2007
1578,69:29,Helena Kiprop,KEN,09.09.76,Nice,19.04.2009
1578,69:29,Rael Kiyara,KEN,04.04.84,Lille,06.09.2014
1578,69:29,Violah Jepchumba,KEN,23.10.90,Udine,20.09.2015
1578,69:29,Eloise Wellings,AUS,09.11.82,Marugame,07.02.2016
1578,69:29,Martina Strähl,SUI,07.05.87,Berlin,08.04.2018
1578,69:29,Melat Kejeta,GER,27.09.92,Zwolle,15.06.2019
1578,69:29,Monicah Wanjuhi,KEN,07.11.93,Houston,19.01.2020
1578,69:29+,Mao Ichiyama,JPN,29.05.97,Tokyo,06.03.2022
1578,69:29+,Helen Tola,ETH,21.11.94,Tokyo,06.03.2022
1578,69:29+,Delvin Meringor,KEN,01.08.92,Chicago,09.10.2022
1578,69:29,Sinead Diver,AUS,17.02.77,Marugame,05.02.2023
1595,69:30,Pamela Chepchumba,KEN,28.02.79,Bruxelles,05.05.2002
1595,69:30+,Susan Chepkemei,KEN,25.06.75,London,13.04.2003
1595,69:30,Yoshimi Ozaki,JPN,01.07.81,Marugame,03.02.2008
1595,69:30,Julia Mumbi,KEN,25.01.85,Sapporo,05.07.2009
1595,69:30,Joyce Chepkirui,KEN,20.08.88,Nanning,16.10.2010
1595,69:30,Waganesh Mekasha,ETH,16.01.92,Yangzhou,20.04.2014
1595,69:30,Beatrice Mutai,KEN,19.04.87,Valencia,19.10.2014
1595,69:30,Glenrose Xaba,RSA,31.12.94,Napoli,23.02.2020
1595,69:30,Dakotah Lindwurm,USA,01.05.95,Hardeeville,05.12.2021
1595,69:30+,Sara Hall,USA,15.04.83,Tokyo,06.03.2022
1595,69:30+,Hitomi Niiya,JPN,26.02.88,Tokyo,06.03.2022
1606,69:31a,Carmen de Oliveira,BRA,17.08.65,Lisboa,13.03.1994
1606,69:31,Yoko Shibui,JPN,14.03.79,Matsue,20.03.2000
1606,69:31,Hiromi Ominami,JPN,15.11.75,Nagoya,24.11.2008
1606,69:31,Peninah Arusei,KEN,23.02.79,Ivry to Vitry-sur-Seine,26.04.2009
1606,69:31,Meseret Mengistu,ETH,06.03.90,Nanning,16.10.2010
1606,69:31+,Tiki Gelana,ETH,22.10.87,Rotterdam,15.04.2012
1606,69:31,Tadelech Bekele,ETH,11.04.91,Verbania,10.03.2013
1606,69:31,Georgina Rono,KEN,19.05.84,Paris,02.03.2014
1606,69:31,Visiline Jepkesho,KEN,30.12.89,Lisboa,15.10.2017
1606,69:31,Janet Kisa,KEN,05.03.92,Trento,03.10.2021
1606,69:31+,Stella Barsosio,KEN,12.03.93,Rotterdam,24.10.2021
1606,69:31,Florencia Borelli,ARG,30.10.92,Buenos Aires,21.08.2022
1606,69:31+,Mizuki Matsuda,JPN,31.05.95,Tokyo,05.03.2023
1606,69:31,Sara Hall,USA,15.04.83,Lisboa,12.03.2023
1620,69:32,Yelena Paramonova,RUS,28.06.62,Chelyabinsk,18.06.1994
1620,69:32,Rose Cheruiyot,KEN,21.07.76,Berlin,07.04.2002
1620,69:32,Lornah Kiplagat,KEN,20.03.74,Monterrey,21.04.2002
1620,69:32,Yasuko Hashimoto,JPN,12.08.75,Marugame,02.02.2003
1620,69:32,Lidiya Grigoryeva,RUS,21.01.74,Vilamoura,04.10.2003
1620,69:32,Edna Kiplagat,KEN,15.11.79,San José,08.10.2006
1620,69:32,Everline Kimwei,KEN,25.08.87,Sapporo,08.07.2007
1620,69:32,Alina Ivanova,RUS,16.03.69,Udine,14.10.2007
1620,69:32,Amane Gobena,ETH,01.09.82,New Delhi,01.11.2009
1620,69:32,Werknesh Kidane,ETH,21.11.81,New York City,20.03.2011
1620,69:32,Yuko Shimizu,JPN,13.07.85,Marugame,03.02.2013
1620,69:32,Monica Jepkoech,KEN,01.11.83,Paris,03.03.2013
1620,69:32,Sylvia Kibet,KEN,28.03.84,Roma-Ostia Lido,01.03.2015
1620,69:32,Angela Tanui,KEN,27.07.92,Göteborg,21.05.2016
1620,69:32,Gelete Burka,ETH,23.01.86,New Delhi,20.11.2016
1620,69:32,Birhane Dibaba,ETH,11.09.93,Yangzhou,22.04.2018
1620,69:32a,Sinead Diver,AUS,17.02.77,Newcastle-South Shields,08.09.2019
1620,69:32,Nancy Kiprop,KEN,07.07.79,Santa Pola,19.01.2020
1620,69:32,Fionualla McCormack,IRL,24.09.84,Valencia,24.10.2021
1639,69:33a,Rosa Mota,POR,29.06.58,Newcastle-South Shields,16.09.1990
1639,69:33,Pauline Konga,KEN,10.04.70,Marrakesh,14.01.1996
1639,69:33,Lornah Kiplagat,KEN,20.03.74,Amsterdam - Zaandam,19.09.1999
1639,69:33a,Restituta Joseph,TAN,30.07.71,Lisboa,26.03.2000
1639,69:33,Mari Ozaki,JPN,16.07.75,Marugame,03.02.2002
1639,69:33,Olivera Jevtic,SRB,24.07.77,Bruxelles,05.05.2002
1639,69:33,Caroline Kilel,KEN,21.03.81,Zwolle,12.06.2010
1639,69:33,Joanne Pavey,GBR,20.09.73,New York City,20.03.2011
1639,69:33,Rose Koskei,KEN,22.08.81,Praha,02.04.2011
1639,69:33,Diane Nukuri,BDI,01.12.84,Praha,28.03.2015
1639,69:33,Linet Masai,KEN,05.12.89,Lisboa,20.03.2016
1639,69:33,Veronica Nyaruai Wanjiru,KEN,29.10.89,Ra's Al Khaymah,10.02.2017
1639,69:33,Mary Wacera Ngugi,KEN,17.12.88,Houston,20.01.2019
1639,69:33,Birhan Mihretu,ETH,13.03.98,Yangzhou,21.04.2019
1639,69:33,Naomi Rotich,KEN,05.04.94,Breda,02.10.2022
1654,69:34,Yelena Vyazova,UKR,18.04.60,Remich-Grevenmacher,29.09.1996
1654,69:34,Katrin Dörre,GER,06.10.61,Remich-Grevenmacher,26.09.1999
1654,69:34,Mami Kusunoki,JPN,08.09.75,Yamaguchi,11.03.2001
1654,69:34a,Olivera Jevtic,SRB,24.07.77,Lisboa,01.04.2001
1654,69:34,Rosaria Console,ITA,17.12.79,Ostia Lido,27.02.2004
1654,69:34,Takako Kotorida,JPN,02.04.77,Marugame,06.02.2005
1654,69:34,Rosaria Console,ITA,17.12.79,Ostia,27.02.2005
1654,69:34a,Rose Cheruiyot,KEN,21.07.76,Lisboa,26.03.2006
1654,69:34,Julia Mumbi,KEN,25.01.85,Miyazaki,06.01.2008
1654,69:34a,Birhane Dibaba,ETH,11.09.93,San Diego,01.06.2014
1654,69:34,Zerfie Limeneh,ETH,10.02.97,Istanbul,08.04.2018
1654,69:34+,Nancy Kiprop,KEN,07.07.79,Wien,07.04.2019
1654,69:34,Molly Huddle,USA,31.08.84,Houston,19.01.2020
1667,69:35,Valentina Yegorova,RUS,16.02.64,Sankt Peterburg,12.06.1993
1667,69:35,Anuta Catuna,ROU,01.10.68,Oslo,24.09.1994
1667,69:35a,Tegla Loroupe,KEN,09.05.73,Newcastle-South Shields,10.10.1999
1667,69:35a,Marleen Renders,BEL,24.12.68,Lisboa,26.03.2000
1667,69:35a,Leah Malot,KEN,07.06.72,Lisboa,28.03.2004
1667,69:35,Luminita Zaituc,GER,09.10.68,Remich-Grevenmacher,26.09.2004
1667,69:35,Liz Yelling,GBR,05.12.74,Reading,02.03.2008
1667,69:35,Liz Yelling,GBR,05.12.74,Reading,02.03.2008
1667,69:35,Kimberley Smith,NZL,19.11.81,Birmingham,11.10.2009
1667,69:35,Hilda Kibet,NED,27.03.81,Ra's Al Khaymah,18.02.2011
1667,69:35,Goreti Chepkoech,KEN,07.03.94,Ustí ned Labem,14.09.2014
1667,69:35+,Birhane Dibaba,ETH,11.09.93,Berlin,25.09.2016
1667,69:35,Rose Chelimo,KEN,12.07.89,Valencia,23.10.2016
1667,69:35,Molly Huddle,USA,31.08.84,Valencia,27.10.2019
1667,69:35,Molly Seidel,USA,12.07.94,Houston,19.01.2020
1667,69:35,Katie Moen,USA,20.04.92,Houston,19.01.2020
1667,69:35,Vibian Chepkurui,KEN,05.06.94,Santa Pola,23.01.2022
1667,69:35,Failuna Abdi Matanga,TAN,28.10.92,Roma-Ostia Lido,06.03.2022
1667,69:35,Emebet Niguse,ETH,1,09.10.2022
1667,69:35,Beatrice Nyaboke,KEN,12.10.98,Boulogne-Billancourt,27.11.2022
1687,69:36a,Kozue Matsumoto,JPN,28.08.74,Tokyo,19.01.1997
1687,69:36,Melanie Kraus,GER,24.10.74,Remich-Grevenmacher,26.09.1999
1687,69:36,Reiko Tosa,JPN,11.06.76,Palermo,03.10.1999
1687,69:36,Yuko Manabe,JPN,08.02.79,Marugame,03.02.2002
1687,69:36,Mara Yamauchi,GBR,13.08.73,Matsue,18.03.2007
1687,69:36,Gladys Cherono,KEN,12.05.83,Cantalejo,12.10.2008
1687,69:36,Yukari Sahaku,JPN,05.11.88,Sapporo,05.07.2009
1687,69:36,Felista Wanjuku,KEN,18.02.90,Okayama,23.12.2013
1687,69:36,Lisa Nemec,CRO,18.05.84,New York City,16.03.2014
1687,69:36+,Ruti Aga,ETH,16.01.94,Berlin,25.09.2016
1687,69:36,Failuna Abdi Matanga,TAN,28.10.92,Barcelona,01.02.2018
1687,69:36,Natosha Rogers,USA,07.05.91,Hardeeville,05.12.2021
1687,69:36,Dakotah Lindwurm,USA,01.05.95,Houston,16.01.2022
1687,69:36,Ftaw Zeray,ETH,97,Napoli,27.02.2022
1687,69:36,Ludwina Chepngeith,KEN,08.04.98,Istanbul,27.03.2022
1687,69:36,Samantha Harrison,GBR,01.02.95,Valencia,23.10.2022
1687,69:36+,Azemra Gebru,ETH,05.05.92,Barcelona,19.03.2023
1704,69:37,Aurora Cunha,POR,31.05.59,New Bedford,19.03.1989
1704,69:37,Midori Fumoto,JPN,18.12.71,Gold Coast,12.07.1992
1704,69:37a,Mari Tanigawa,JPN,27.10.62,Tokyo,22.01.1995
1704,69:37,Alina Gherasim,ROU,10.11.71,Paris,09.03.1997
1704,69:37a,Paula Radcliffe,GBR,17.12.73,Newcastle-South Shields,10.10.1999
1704,69:37,Joyce Chepchumba,KEN,06.11.70,Berlin,01.04.2001
1704,69:37,Silviya Skvortsova,RUS,16.11.74,Novosibirsk,15.09.2001
1704,69:37,Yumiko Hara,JPN,09.01.82,Sapporo,06.07.2003
1704,69:37a,Fernanda Ribeiro,POR,23.06.69,Lisboa,26.03.2006
1704,69:37+,Helena Kiprop,KEN,09.09.76,Berlin,28.09.2008
1704,69:37+,Askale Tafa Magarsa,ETH,27.09.84,Berlin,28.09.2008
1704,69:37,Atsede Habtamu,ETH,26.10.87,New Delhi,09.11.2008
1704,69:37,Teyiba Erkasso,ETH,30.10.82,Ra's Al Khaymah,20.02.2009
1704,69:37a,Rita Sitienei Jeptoo,KEN,15.02.81,San Diego,01.06.2014
1704,69:37,Deena Kastor,USA,14.02.73,Philadelphia,21.09.2014
1704,69:37,Eunice Jepkirui,BRN,20.05.84,Gifu,17.05.2015
1704,69:37,Edna Kiplagat,KEN,15.11.79,New York City,19.03.2017
1704,69:37,Sara Hall,USA,15.04.83,København,17.09.2017
1704,69:37,Lindsay Flanagan,USA,24.01.91,Houston,19.01.2020
1704,69:37,Aliphine Tuliamuk,USA,05.04.89,Fort Worth,26.02.2023
1724,69:38a,Rosanna Munerotto,ITA,03.12.62,Newcastle-South Shields,20.09.1992
1724,69:38,Yuko Kawakami,JPN,01.08.75,Yamaguchi,10.03.2002
1724,69:38,Mizuki Noguchi,JPN,03.07.78,Nagoya,03.11.2002
1724,69:38,Nuta Olaru,ROU,28.08.70,Philadelphia,19.09.2004
1724,69:38,Deena Kastor,USA,14.02.73,Udine,14.10.2007
1724,69:38,Mare Ibrahimova,AZE,20.10.89,Abu Dhabi,07.01.2010
1724,69:38,Fate Geleto Tola,ETH,22.10.87,Nanning,16.10.2010
1724,69:38,Sarah Chepchirchir,KEN,27.07.84,Paris,02.03.2014
1724,69:38+,Shalane Flanagan,USA,07.08.81,Berlin,28.09.2014
1724,69:38,Amy Cragg,USA,21.01.84,New York City,19.03.2017
1724,69:38,Helah Kiprop,KEN,07.04.85,Houston,14.01.2018
1724,69:38,Fancy Chemutai,KEN,20.03.95,Zwolle,10.06.2018
1724,69:38a,Ellie Pashley,AUS,10.12.88,Newcastle-South Shields,08.09.2019
1724,69:38,Andrea Seccafien,CAN,27.08.90,Marugame,02.02.2020
1724,69:38+,Sara Hall,USA,15.04.83,Chandler,20.12.2020
1724,69:38,Katharina Steinruck,GER,22.08.89,Berlin,03.04.2022
1724,69:38,Lucy Muli,KEN,22.12.98,Udine,18.09.2022
1741,69:39a,Lisa Ondieki,AUS,12.05.60,Newcastle-South Shields,08.06.1986
1741,69:39,Cathy O'Brien,USA,19.07.67,Philadelphia,16.09.1990
1741,69:39,Andrea Wallace,GBR,22.11.66,Bath,21.03.1993
1741,69:39,Mami Kusunoki,JPN,08.09.75,Yamaguchi,12.03.2000
1741,69:39,Kiyomi Ogawa,JPN,15.09.81,Yamaguchi,10.03.2002
1741,69:39,Linah Cheruiyot,KEN,01.03.73,Bruxelles,05.05.2002
1741,69:39,Magdalene Chemjor,KEN,12.11.78,Lille,06.09.2003
1741,69:39a,Merima Denboba,ETH,21.08.74,Lisboa,28.03.2004
1741,69:39,Peninah Arusei,KEN,23.02.79,Abu Dhabi,07.01.2010
1741,69:39,Atsede Baysa,ETH,16.04.87,Tarsus,25.03.2012
1741,69:39,Yenenesh Tilahun,ETH,22.09.94,Rabat,13.03.2016
1741,69:39,Meskerem Assefa,ETH,20.09.85,Istanbul,24.04.2016
1741,69:39,Winfridah Moseti,KEN,12.11.96,Torino,01.10.2017
1741,69:39+,Abeba Gebremeskel,ETH,18.01.89,Valencia,01.12.2019
1741,69:39+,Zeineba Yimer,ETH,17.06.98,Valencia,01.12.2019
1741,69:39+,Azmera Abreha,ETH,31.01.98,Valencia,01.12.2019
1741,69:39+,Kellyn Taylor,USA,22.07.86,Chandler,20.12.2020
1741,69:39,Aynadis Mebrit,ETH,2,18.09.2022
1759,69:40,Kazumi Kanbayashi,JPN,24.07.73,Sapporo,07.07.1996
1759,69:40,Hiromi Ominami,JPN,15.11.75,Miyazaki,06.01.2000
1759,69:40,Ikumi Wakamatsu,JPN,22.06.74,Yamaguchi,12.03.2000
1759,69:40,Susan Chepkemei,KEN,25.06.75,Veracruz,12.11.2000
1759,69:40,Marleen Renders,BEL,24.12.68,Bruxelles,05.05.2002
1759,69:40+,Yoko Shibui,JPN,14.03.79,Berlin,26.09.2004
1759,69:40,Julia Mumbi,KEN,25.01.85,Ra's Al Khaymah,20.02.2009
1759,69:40,Cynthia Limo,KEN,18.12.89,Madrid,06.04.2014
1759,69:40+,Ruti Aga,ETH,16.01.94,Berlin,24.09.2017
1759,69:40+,Amane Beriso,ETH,13.10.91,Berlin,24.09.2017
1759,69:40+,Gladys Cherono,KEN,12.05.83,Berlin,24.09.2017
1759,69:40,Naomi Vaati,KEN,03.05.86,Berlin,07.04.2019
1759,69:40+,Zinash Mekonnen,ETH,11.09.96,Valencia,01.12.2019
1759,69:40+,Tadelech Bekele,ETH,11.04.91,Valencia,01.12.2019
1759,69:40,Becky Wade,USA,09.02.89,Houston,19.01.2020
1759,69:40+,Keira D'Amato,USA,21.10.84,Houston,16.01.2022
1759,69:40,Selam Fente,ETH,20.01.03,Gqeberha,04.06.2022
1759,69:40,Atsede Baysa,ETH,16.04.87,Philadelphia,18.09.2022
1777,69:41,Alina Gherasim,ROU,10.11.71,Nice,23.03.1997
1777,69:41a,Marian Sutton,GBR,07.10.63,Newcastle-South Shields,14.09.1997
1777,69:41,Katrin Dörre,GER,06.10.61,Xanten,27.03.1999
1777,69:41,Harumi Hiroyama,JPN,02.09.68,Kyoto,11.03.2001
1777,69:41,Hiromi Ominami,JPN,15.11.75,Yamaguchi,09.03.2003
1777,69:41,Shalane Flanagan,USA,07.08.81,Houston,17.01.2010
1777,69:41,Marisa Barros,POR,25.02.80,Ovar,05.10.2010
1777,69:41,Helah Kiprop,KEN,07.04.85,Zwolle,10.06.2012
1777,69:41,Diane Nukuri,BDI,01.12.84,New York City,20.03.2016
1777,69:41+,Valary Aiyabei,KEN,08.06.91,Berlin,24.09.2017
1777,69:41,Winfridah Moseti,KEN,12.11.96,Arezzo,29.10.2017
1777,69:41,Charlotte Arter,GBR,18.06.91,Barcelona,10.02.2019
1777,69:41,Natasha Wodak,CAN,17.12.81,Houston,19.01.2020
1777,69:41,Sarah Pagano,USA,23.07.91,Henderson,23.01.2021
1777,69:41+,Etagegne Woldu,ETH,10.05.96,Valencia,05.12.2021
1777,69:41+,Nancy Rotich,KEN,24.12.87,Valencia,05.12.2021
1777,69:41+,Beyenu Degefu,ETH,12.07.99,Valencia,05.12.2021
1777,69:41+,Rahma Tusa,ETH,14.09.93,Valencia,05.12.2021
1777,69:41+,Azemra Gebru,ETH,05.05.92,Valencia,05.12.2021
1777,69:41+,Joyciline Jepkosgei,KEN,08.12.93,Boston,18.04.2022
1777,69:41+,Peres Jepchirchir,KEN,27.09.93,Boston,18.04.2022
1777,69:41+,Ababel Yeshaneh,ETH,22.07.91,Boston,18.04.2022
1777,69:41,Veronica Maina,KEN,08.08.89,Buenos Aires,21.08.2022
1777,69:41+,Sally Chepyego,KEN,03.10.85,Frankfurt,30.10.2022
1777,69:41,Deborah Schöneborn,GER,13.03.94,Sevilla,29.01.2023
1802,69:42a,Mahomi Muranaka,JPN,31.10.66,Tokyo,22.01.1995
1802,69:42,Joyce Chepchumba,KEN,06.11.70,Paderborn,29.03.1997
1802,69:42,Elana Meyer,RSA,10.10.66,Miyazaki,07.01.2001
1802,69:42,Mikie Takanaka,JPN,06.10.80,Yamaguchi,10.03.2002
1802,69:42,Jelena Prokopcuka,LAT,21.09.76,Paris,09.03.2003
1802,69:42,Restituta Joseph,TAN,30.07.71,Remich-Grevenmacher,28.09.2003
1802,69:42a,Berhane Adere,ETH,21.07.73,Newcastle-South Shields,20.09.2009
1802,69:42+,Lydia Cheromei,KEN,11.05.77,Dubai,27.01.2012
1802,69:42+,Mare Dibaba,ETH,20.10.89,Dubai,27.01.2012
1802,69:42+,Sharon Cherop,KEN,16.03.84,Dubai,27.01.2012
1802,69:42+,Lucy Kabuu,KEN,24.03.84,Dubai,27.01.2012
1802,69:42+,Atsede Baysa,ETH,16.04.87,Dubai,27.01.2012
1802,69:42+,Mamitu Daska,ETH,16.10.83,Dubai,27.01.2012
1802,69:42+,Aberu Kebede,ETH,12.09.89,Dubai,27.01.2012
1802,69:42+,Aselefech Mergia,ETH,23.01.85,Dubai,27.01.2012
1802,69:42,Hilda Kibet,NED,27.03.81,New York City,18.03.2012
1802,69:42,Sabrina Mockenhaupt,GER,06.12.80,New York City,17.03.2013
1802,69:42,Mercy Kibarus,KEN,25.02.84,Paris,02.03.2014
1802,69:42,Viola Kibiwott,KEN,22.12.83,Praha,28.03.2015
1802,69:42,Birho Gidey,ETH,30.07.00,Herzogenaurach,12.09.2021
1802,69:42,Nell Rojas,USA,27.11.87,Houston,16.01.2022
1802,69:42,Caroline Chepkemoi,KEN,01.03.93,Den Haag,12.03.2023
1824,69:43@,Lisa Ondieki,AUS,12.05.60,Brisbane,24.07.1988
1824,69:43,Katrin Dörre,GER,06.10.61,Kyoto,10.03.1996
1824,69:43,Fatuma Roba,ETH,18.12.73,Lisboa,09.03.1997
1824,69:43,Alla Zhilyayeva,RUS,05.02.69,Moskva,27.06.1998
1824,69:43a,Leah Malot,KEN,07.06.72,Lisboa,01.04.2001
1824,69:43,Yumiko Hara,JPN,09.01.82,Yamaguchi,10.03.2002
1824,69:43,Mizuki Noguchi,JPN,03.07.78,Bruxelles,05.05.2002
1824,69:43,Yuko Saito,JPN,24.09.78,Sapporo,04.07.2004
1824,69:43,Yasuko Hashimoto,JPN,12.08.75,Marugame,06.02.2005
1824,69:43,Mary Keitany,KEN,18.01.82,Berlin,02.04.2006
1824,69:43,Catherine N'dereba,KEN,21.07.72,New York City,27.08.2006
1824,69:43,Benita Willis,AUS,06.05.79,New York City,27.08.2006
1824,69:43,Hilda Kibet,KEN,27.03.81,Den Haag,17.03.2007
1824,69:43,Philes Ongori,KEN,19.07.86,Yamaguchi,16.03.2008
1824,69:43,Catherine N'dereba,KEN,21.07.72,Philadelphia,20.09.2009
1824,69:43,Deena Kastor,USA,14.02.73,Tempe,17.01.2010
1824,69:43,Deena Kastor,USA,14.02.73,New York City,21.03.2010
1824,69:43,Pascalia Kipkoech,KEN,22.12.88,Berlin,28.03.2010
1824,69:43+,Bezunesh Bekele,ETH,29.01.83,Dubai,27.01.2012
1824,69:43,Worknesh Degefa,ETH,28.10.90,Ra's Al Khaymah,14.02.2014
1824,69:43,Sally Chepyego,KEN,03.10.85,Osaka,25.01.2015
1824,69:43,Visiline Jepkesho,KEN,30.12.89,Adana,03.01.2016
1824,69:43,Mare Dibaba,ETH,20.10.89,Lisboa,19.03.2017
1824,69:43,Margaret Agai,KEN,10.06.88,Göteborg,20.05.2017
1824,69:43,Diana Kipyokei,KEN,05.05.94,Waterloo,09.09.2017
1824,69:43,Joyline Chemutai,KEN,31.12.94,Den Haag,08.03.2020
1824,69:43,Mekdes Woldu,FRA,20.10.92,Berlin,03.04.2022
1851,69:44,Joan Benoit,USA,16.05.57,Philadelphia,15.09.1985
1851,69:44,Mizuki Noguchi,JPN,03.07.78,Okayama,03.12.2000
1851,69:44,Flomena Cheyech,KEN,05.07.82,Birmingham,11.10.2009
