Place,Time,Athlete,Country,Date of Birth,City,Event Date
1543,60:46,Juan Luis Barrios,MEX,24.06.83,Marugame,01.02.2015
1543,60:46,Barselius Kipyego,KEN,23.07.93,Adana,03.01.2016
1543,60:46,Simon Cheprot,KEN,02.07.93,Ra's Al Khaymah,12.02.2016
1543,60:46,Tadu Abate Deme,ETH,11.09.97,Lisboa,19.03.2017
1543,60:46,Julien Wanders,SUI,18.03.96,Ra's Al Khaymah,21.02.2020
1543,60:46,Julien Wanders,SUI,18.03.96,Gdynia,17.10.2020
1543,60:46,Yuki Sato,JPN,26.11.86,Yamaguchi,13.02.2022
1543,60:46,Takashi Namba,JPN,06.03.99,Yamaguchi,13.02.2022
1543,60:46,Dinkalem Ayele,ETH,19.12.00,Lisboa,09.10.2022
1562,60:47a,Germán Silva,MEX,09.01.68,Tokyo,22.01.1995
1562,60:47,Khalid Khannouchi,MAR,22.12.71,Philadelphia,19.09.1999
1562,60:47,Giuliano Battocletti,ITA,01.08.75,Udine,29.09.2002
1562,60:47,John Korir,KEN,15.12.75,Milano,03.04.2004
1562,60:47,David Lagat,KEN,12.12.77,Boulogne-Billancourt,06.11.2005
1562,60:47,Jonathan Kipkorir,KEN,29.12.82,Udine,24.09.2006
1562,60:47,Mubarak Hassan Shami,QAT,02.12.80,Paris,11.03.2007
1562,60:47,John Kales,KEN,84,Remich,30.09.2007
1562,60:47,Robert Kipchumba,KEN,24.02.84,Udine,14.10.2007
1562,60:47,Dieudonné Disi,RWA,24.04.78,New Delhi,09.11.2008
1562,60:47,Enock Mitei,KEN,26.11.80,Columbus,30.08.2009
1562,60:47,Edwin Koech,KEN,25.03.92,Verbania,09.03.2014
1562,60:47,Stephen Mokoka,RSA,31.01.85,København,29.03.2014
1562,60:47,Bernard Bett,KEN,04.01.93,Praha,05.04.2014
1562,60:47,Solomon Yego,KEN,10.05.87,Verbania,19.04.2015
1562,60:47,Barselius Kipyego,KEN,23.07.93,Praha,01.04.2017
1562,60:47,Getaneh Molla,ETH,10.01.94,Valencia,24.03.2018
1562,60:47,Ishmael Kalale,KEN,25.05.95,Lisboa,14.10.2018
1562,60:47,Betesfa Getahun,ETH,25.09.98,New Dehli,21.10.2018
1562,60:47,Solomon Yego,KEN,10.05.87,Lisboa,17.03.2019
1562,60:47,William Sitonik,KEN,01.03.94,Azpeitia,30.03.2019
1562,60:47,Vestus Chemor,KEN,87,Santa Pola,19.01.2020
1562,60:47,Timothy Kibet,KEN,97,Praha,05.09.2020
1562,60:47,Shifera Tamru,ETH,01.10.98,Ra's Al Khaymah,19.02.2022
1586,60:48,Benson Masya,KEN,14.05.70,Remich-Grevenmacher,24.09.1995
1586,60:48,Simon Maina Munyi,KEN,18.03.78,Nagoya,23.11.2000
1586,60:48,James Kabogor Yatich,KEN,22.10.84,Muscat,02.02.2007
1586,60:48,Isaac Macharia,KEN,25.11.80,New Delhi,28.10.2007
1586,60:48,Joseph Maregu,KEN,22.11.77,Berlin,06.04.2008
1586,60:48,Stephen Kibet Kosgei,KEN,09.11.86,Azkoitia,27.03.2010
1586,60:48,Viktor Kipchirchir,KEN,05.12.87,Warszawa,30.03.2014
1586,60:48,Jacob Wanjuki,KEN,16.01.86,Marugame,01.02.2015
1586,60:48,Azmeraw Mengistu,ETH,15.09.92,Barcelona,15.02.2015
1586,60:48,Mark Korir,KEN,10.01.85,Paris,08.03.2015
1586,60:48,Leonard Komon,KEN,10.01.88,Istanbul,24.04.2016
1586,60:48,Peter Kirui,KEN,02.01.88,Klagenfurt,21.08.2016
1586,60:48,James Runguru,KEN,14.01.93,Den Haag,12.03.2017
1586,60:48,Philip Tarbei,KEN,13.02.94,Venlo,25.03.2018
1586,60:48,Mousaab Hadout,MAR,11.03.88,Venlo,25.03.2018
1586,60:48,Emmanuel Bett,KEN,14.07.95,New Dehli,21.10.2018
1586,60:48,Aziz Lahbabi,MAR,03.02.91,Valencia,28.10.2018
1586,60:48,Bernard Kimani,KEN,10.09.93,Lille,31.08.2019
1586,60:48,Tesfaye Ambesa,ETH,97,Berlin,26.09.2021
1586,60:48,Guye Adola,ETH,20.10.90,Berlin,26.09.2021
1586,60:48,Abraham Kipyatich,KEN,10.05.93,Berlin,26.09.2021
1586,60:48,Philemon Kacherian,KEN,04.07.92,Berlin,26.09.2021
1586,60:48,Yuji Nonaka,JPN,10.11.95,Yamaguchi,13.02.2022
1586,60:48,Dominic Kiptarus,KEN,03.08.96,Lille,20.03.2022
1586,60:48,Mulat Bazezew,ETH,99,Verona,12.02.2023
1611,60:49a,Haruo Urata,JPN,09.03.62,Tokyo,22.01.1995
1611,60:49,Joseph Kibor,KEN,22.12.72,Ivry to Vitry-sur-Seine,14.04.1996
1611,60:49,John Kanyi,KEN,06.09.80,Tokyo,15.01.1999
1611,60:49,Joseph Waweru,KEN,22.06.77,Trieste,02.05.1999
1611,60:49,Patrick Ivuti,KEN,30.06.78,Milano,15.04.2000
1611,60:49,Christopher Cheboiboch,KEN,03.03.77,Amsterdam,17.09.2000
1611,60:49a,Haron Toroitich,KEN,78,Lisboa,01.04.2001
1611,60:49,Martin Lel,KEN,29.10.78,Villamoura,04.10.2003
1611,60:49,Paul Kimaiyo Kimugul,KEN,04.03.80,Milano,02.04.2006
1611,60:49,Emmanuel Mutai,KEN,12.10.84,Rotterdam,10.09.2006
1611,60:49,Wilson Chebet,KEN,07.12.85,Pardubice,18.04.2009
1611,60:49,William Chebon Chebor,KEN,22.12.82,Udine,26.09.2010
1611,60:49,Evans Kiprop Cheruiyot,KEN,10.05.82,Lisboa,20.03.2011
1611,60:49,Alistair Cragg,IRL,13.06.80,New York City,20.03.2011
1611,60:49,Wilson Kiprotich Kebenei,KEN,20.07.80,Zwolle,18.06.2011
1611,60:49,Azmeraw Bekele,ETH,22.01.86,Ra's Al Khaymah,17.02.2012
1611,60:49,Mark Korir,KEN,10.01.85,Rio de Janeiro,18.08.2013
1611,60:49,Mark Korir,KEN,10.01.85,Lille,06.09.2014
1611,60:49,Goitom Kifle,ERI,03.12.93,Marugame,07.02.2016
1611,60:49,Alex Oloitiptip,KEN,20.12.90,Houston,14.01.2018
1611,60:49,James Mwangi Wangari,KEN,23.03.94,Lisboa,11.03.2018
1611,60:49,Rhonzai Lokitam,KEN,97,Valencia,28.10.2018
1611,60:49,Yuta Shitara,JPN,18.12.91,Marugame,02.02.2020
1611,60:49,Kiyoshi Koga,JPN,30.04.96,Yamaguchi,09.02.2020
1611,60:49,Gabriel Gerald Geay,TAN,10.09.96,Valencia,06.12.2020
1611,60:49,Alfred Kipchirchir,KEN,08.08.94,Santa Pola,22.01.2023
1611,60:49,Kiyoshi Koga,JPN,30.04.96,Yamaguchi,12.02.2023
1638,60:50,Zablon Miano,KEN,09.01.68,Den Haag,03.04.1993
1638,60:50,Zebedaiyo Bayo,TAN,20.05.76,Paris,12.03.2000
1638,60:50,Mohammed Mourhit,BEL,10.10.70,Milano,15.04.2000
1638,60:50,Stefano Baldini,ITA,25.05.71,Kastrup-Malmö,12.06.2000
1638,60:50,James Ndungu,KEN,30.04.79,Nagoya,23.11.2000
1638,60:50a,Rodgers Rop,KEN,16.02.76,Lisboa,16.03.2003
1638,60:50,Francis Kiprop,KEN,04.06.82,Granollers,06.02.2006
1638,60:50,Paul Kimaiyo Kimugul,KEN,04.03.80,Paris,06.03.2006
1638,60:50,Robert Kipkoech Cheruiyot,KEN,26.09.78,Lisboa,16.03.2008
1638,60:50,Mark Kiptoo,KEN,21.06.76,Azkoitia,27.03.2010
1638,60:50,Feyisa Lelisa,ETH,01.02.90,New Delhi,27.11.2011
1638,60:50,Kenta Murayama,JPN,23.02.93,Marugame,02.02.2014
1638,60:50,Geoffrey Mutai,KEN,07.10.81,New York City,16.03.2014
1638,60:50,Ezekiel Chebii,KEN,03.01.91,Lisboa,16.03.2014
1638,60:50,Eliud Kipchoge,KEN,05.11.84,Ra's Al Khaymah,13.02.2015
1638,60:50,Simon Cheprot,KEN,02.07.93,Yangzhou,19.04.2015
1638,60:50,Dominic Nyairo,KEN,22.08.97,Marugame,07.02.2016
1638,60:50,Simon Cheprot,KEN,02.07.93,Yangzhou,19.04.2016
1638,60:50,Norbert Kigen,KEN,24.01.93,Klagenfurt,21.08.2016
1638,60:50,Mustapha El Aziz,MAR,24.12.85,Valencia,22.10.2017
1638,60:50,Tsegay Tuemay,ERI,20.12.95,Houston,14.01.2018
1638,60:50,James Wangari,KEN,23.03.94,Ra's Al Khaymah,08.02.2018
1638,60:50,Geoffrey Yegon,KEN,28.08.88,Ra's Al Khaymah,08.02.2018
1638,60:50,Jairus Birech,KEN,14.12.92,København,15.09.2019
1638,60:50,Taye Girma,ETH,19.01.96,Boulogne-Billancourt,17.11.2019
1638,60:50,Hiroki Suzuki,JPN,27.07.94,Yamaguchi,09.02.2020
1638,60:50,Guye Adola,ETH,20.10.90,Gdynia,17.10.2020
1638,60:50,Brian Kwemoi,KEN,09.03.99,Istanbul,27.03.2022
1638,60:50,Amos Kipruto,KEN,16.09.92,Göteborg,21.05.2022
1638,60:50,Samuel Nyamae,KEN,07.02.93,Jeddah,10.12.2022
1668,60:51@,Moses Tanui,KEN,20.08.65,Milano,13.04.1991
1668,60:51,Elijah Lagat,KEN,19.06.66,Remich-Grevenmacher,24.09.1995
1668,60:51,Philip Rugut,KEN,18.05.77,Ivry to Vitry-sur-Seine,11.04.1999
1668,60:51a,Paul Tergat,KEN,17.06.69,Lisboa,16.03.2003
1668,60:51,John Kyui,KEN,20.10.84,Ivry to Vitry-sur-Seine,27.04.2003
1668,60:51a,Jaouad Gharib,MAR,22.05.72,Lisboa,13.03.2005
1668,60:51a,Emmanuel Mutai,KEN,12.10.84,Lisboa,18.03.2007
1668,60:51,William Chebon Chebor,KEN,22.12.82,Azpeitia,31.03.2007
1668,60:51,Evans Barkokwet,KEN,05.03.88,Berlin,05.04.2009
1668,60:51,Leonard Langat,KEN,07.08.90,New Delhi,21.11.2010
1668,60:51,Abayneh Ayele,ETH,04.11.87,New Delhi,21.11.2010
1668,60:51,Abayneh Ayele,ETH,04.11.87,New Delhi,21.11.2010
1668,60:51,Deressa Chisma,ETH,21.11.76,Kavarna,06.10.2012
1668,60:51,William Kibor,KEN,10.01.85,Verona,16.02.2014
1668,60:51,Geoffrey Kirui,KEN,16.02.93,Lille,06.09.2014
1668,60:51,Barselius Kipyego,KEN,23.07.93,Adana,04.01.2015
1668,60:51,Diego Estrada,USA,12.12.89,Houston,18.01.2015
1668,60:51,Kaan Kigen Özbilen,TUR,15.01.86,Istanbul,30.04.2017
1668,60:51,Birhan Nebebew,ETH,14.08.94,Belfort,29.09.2019
1668,60:51,Collen Mulaudzi,RSA,08.04.91,Gdynia,17.10.2020
1668,60:51,Aras Kaya,TUR,04.04.94,Gdynia,17.10.2020
1689,60:52,Abraham Assefa,ETH,09.12.72,Kosice,04.10.1997
1689,60:52a,John Mutai,KEN,26.05.66,Newcastle-South Shields,10.10.1999
1689,60:52a,Agustine Togom,KEN,79,Lisboa,24.03.2002
1689,60:52,Paul Kirui,KEN,05.02.80,Ivry to Vitry-sur-Seine,27.04.2003
1689,60:52,Wilson Onsare,KEN,15.06.76,Lille,06.09.2003
1689,60:52,Fabiano Joseph Naasi,TAN,24.12.85,Villamoura,04.10.2003
1689,60:52a,Tesfaye Tola,ETH,19.10.74,Lisboa,28.03.2004
1689,60:52,Jackson Kirwa,KEN,20.05.86,Lille,01.09.2007
1689,60:52,Samson Kiflemariam,ERI,23.01.84,Udine,14.10.2007
1689,60:52,Francis Kibiwott,KEN,15.09.78,Den Haag,15.03.2008
1689,60:52,Mekubo Mogusu,KEN,25.12.86,Sapporo,15.06.2008
1689,60:52,Eliud Barngetuny,KEN,87,Berlin,03.04.2011
1689,60:52,Albert Matebor,KEN,20.12.80,Göteborg,21.05.2011
1689,60:52,Haile Gebrselassie,ETH,18.04.73,Wien,15.04.2012
1689,60:52,Silas Kipruto,KEN,26.09.84,Yangzhou,21.04.2013
1689,60:52,Eliud Kipchoge,KEN,05.11.84,Barcelona,16.02.2014
1689,60:52,Jacob Kendagor,KEN,19.09.84,Yangzhou,20.04.2014
1689,60:52,Philemon Rono,KEN,08.02.91,Lille,06.09.2014
1689,60:52,Vincent Rono,KEN,22.06.86,Den Haag,08.03.2015
1689,60:52,Stephen Arita,KEN,26.06.88,Azpeitia,28.03.2015
1689,60:52,Merhawi Kesete,ERI,01.01.86,Hamburg,21.06.2015
1689,60:52,Henry Kiplagat,KEN,16.12.82,Ceské Budejovice,04.06.2016
1689,60:52,Leonard Langat,KEN,07.08.90,Barcelona,12.02.2017
1689,60:52,Noah Kipkemboi,KEN,02.07.93,Lisboa,11.03.2018
1689,60:52,Edwin Kiptoo,KEN,28.12.87,Venlo,25.03.2018
1689,60:52,Leonard Komon,KEN,10.01.88,Valencia,28.10.2018
1689,60:52,William Sitonik,KEN,01.03.94,Padova,28.04.2019
1689,60:52,Tadesse Gethon,ISR,20.12.97,Gdynia,17.10.2020
1689,60:52,Edwin Kiptoo,KEN,14.08.93,Herzogenaurach,12.09.2021
1689,60:52,Solomon Berihu,ETH,02.10.99,København,19.09.2021
1689,60:52,Boniface Kibiwott,KEN,04.06.93,Paris,06.03.2022
1689,60:52,Hiroto Hayashida,JPN,22.06.01,Yamaguchi,12.02.2023
1721,60:53,Joseph Chebet,KEN,23.08.70,Remich-Grevenmacher,28.09.1997
1721,60:53a,Hezron Otwori,KEN,25.12.76,Lisboa,15.03.1998
1721,60:53a,Elijah Lagat,KEN,19.06.66,Lisboa,15.03.1998
1721,60:53,Stephen Rugut,KEN,07.04.76,Gargnano,26.09.1999
1721,60:53,Eliud Lagat,KEN,77,Udine,01.10.2000
1721,60:53,Haron Toroitich,KEN,78,Torino,11.03.2001
1721,60:53,Yusuf Songoka,KEN,05.02.79,Den Haag,23.03.2002
1721,60:53,Patrick Ivuti,KEN,30.06.78,Milano,05.04.2003
1721,60:53,Duncan Kipkemboi Kibet,KEN,25.04.78,Boulogne-Billancourt,06.11.2005
1721,60:53,Isaac Macharia,KEN,25.11.80,Remich,25.09.2006
1721,60:53,Fabiano Joseph Naasi,TAN,24.12.85,Ra's Al Khaymah,09.02.2007
1721,60:53,Paul Kosgei,KEN,22.04.78,Ra's Al Khaymah,20.02.2009
1721,60:53,Fabiano Joseph Naasi,TAN,24.12.85,Abu Dhabi,07.01.2010
1721,60:53,Chihiro Miyawaki,JPN,28.08.91,Yamaguchi,18.03.2012
1721,60:53,Mamo Ketema Behailu,ETH,19.03.94,Roma-Ostia Lido,03.03.2013
1721,60:53,Reuben Lemaa,KEN,87,Verbania,10.03.2013
1721,60:53,Luka Rotich,KEN,07.08.88,Yangzhou,21.04.2013
1721,60:53,Amos Mitei,KEN,24.06.94,Luanda,07.09.2014
1721,60:53,Vincent Chepkok,KEN,05.07.88,Porto,14.09.2014
1721,60:53,Shadrack Korir,KEN,10.02.96,Cardiff,02.10.2016
1721,60:53,Dominic Kiptarus,KEN,03.08.96,Lille,02.09.2017
1721,60:53,Amanuel Mesel,ERI,29.12.90,Valencia,22.10.2017
1721,60:53,Birhan Nebebew,ETH,14.08.94,Lisboa,11.03.2018
1721,60:53,Eyob Ghebrehiwet Faniel,ITA,26.11.92,Padova,28.04.2019
1721,60:53,Timothy Toroitich,UGA,10.10.91,Lisboa,20.10.2019
1721,60:53,William Wanjiku,KEN,07.05.95,Valencia,27.10.2019
1721,60:53,Patrick Mwaka,KEN,02.11.92,Yamaguchi,09.02.2020
1721,60:53,Eyob Ghebrehiwet Faniel,ITA,26.11.92,Gdynia,17.10.2020
1721,60:53,Geoffrey Koech,KEN,28.08.93,Valencia,06.12.2020
1721,60:53,Aron Kifle,ERI,20.02.98,Madrid,17.10.2021
1721,60:53,Shadrack Kimining,KEN,10.02.96,Houston,16.01.2022
1721,60:53,Brian Kiptoo,KEN,15.04.00,Den Haag,12.03.2023
1721,60:53,Benard Biwott,KEN,26.05.02,Lisboa,12.03.2023
1754,60:54,Ronaldo da Costa,BRA,07.06.70,Oslo,24.09.1994
1754,60:54,David Kiptum Businei,KEN,22.12.74,Belfort,04.10.1998
1754,60:54,John Thuo,KEN,27.11.85,Lille,03.09.2005
1754,60:54,Sammy Kirop Kitwara,KEN,26.11.86,Rabat,20.04.2008
1754,60:54,Denis Ndiso Musembi,KEN,31.12.83,Nice,20.04.2008
1754,60:54,Edwin Kipyego,KEN,16.11.90,Ra's Al Khaymah,15.02.2013
1754,60:54,Martin Irungu Mathathi,KEN,25.12.85,Gifu,19.05.2013
1754,60:54,Azmeraw Mengistu,ETH,15.09.92,Den Haag,08.03.2015
1754,60:54,Keijiro Mogi,JPN,21.10.95,Marugame,07.02.2016
1754,60:54,Meschak Koech,TAN,27.07.89,Barcelona,12.02.2017
1754,60:54,Thomas Kiplagat,KEN,01.03.87,Porto,17.09.2017
1754,60:54,Betesfa Getahun,ETH,25.09.98,Valencia,24.03.2018
1754,60:54,Shin Kimura,JPN,08.10.88,Yamaguchi,09.02.2020
1767,60:55,Mark Curp,USA,05.01.59,Philadelphia,15.09.1985
1767,60:55a,Lameck Aguta,KEN,10.10.71,Newcastle-South Shields,20.09.1992
1767,60:55a,Masatoshi Ibata,JPN,20.08.72,Tokyo,22.01.1995
1767,60:55a,Gert Thys,RSA,12.11.71,Lisboa,15.03.1998
1767,60:55,Ibrahim Seïd,ETH,65,Belfort,04.10.1998
1767,60:55a,John Stephen Rogarth,TAN,26.04.84,Lisboa,28.03.2004
1767,60:55,Philemon Kisang,KEN,09.06.82,Milano,01.04.2007
1767,60:55,Josphat Jepkopol Kamzee,KEN,11.02.84,Berlin,28.03.2010
1767,60:55,Peter Muriuki,KEN,83,Ivry to Vitry-sur-Seine,03.04.2011
1767,60:55,Samuel Ndungu,KEN,04.04.88,Marugame,06.12.2011
1767,60:55,Jacob Wanjuki,KEN,16.01.86,Gifu,19.05.2013
1767,60:55,Azmeraw Bekele,ETH,22.01.86,Paris,02.03.2014
1767,60:55,Evans Barkokwet,KEN,05.03.88,Praha,05.04.2014
1767,60:55,Richard Mengich,KEN,03.04.89,Göteborg,17.05.2014
1767,60:55,Moses Too,KEN,82,Istanbul,07.09.2014
1767,60:55,William Kibor,KEN,10.01.85,Roma-Ostia Lido,01.03.2015
1767,60:55,Elijah Tirop,KEN,01.01.92,Nice,26.04.2015
1767,60:55,Stephen Sambu,KEN,07.07.88,New York City,19.03.2017
1767,60:55,Justus Kangogo,KEN,10.10.95,Valencia,22.10.2017
1767,60:55,Taye Girma,ETH,19.01.96,Boulogne-Billancourt,18.11.2018
1767,60:55,Yusuke Nishiyama,JPN,07.11.94,Yamaguchi,09.02.2020
1767,60:55,Conner Mantz,USA,08.12.96,Hardeeville,05.12.2021
1767,60:55,Patrick Tiernan,AUS,11.09.94,Houston,16.01.2022
1767,60:55,Moses Koech,KEN,07.08.97,Den Haag,12.03.2023
1791,60:56,Xolile Yawa,RSA,29.09.62,East London,25.07.1987
1791,60:56,Stefano Baldini,ITA,25.05.71,Roma-Ostia Lido,23.02.1997
1791,60:56,Luis Jesús,POR,19.11.68,Kosice,04.10.1997
1791,60:56a,Sammy Korir,KEN,12.12.71,Lisboa,15.03.1998
1791,60:56,Peter Chebet,KEN,24.06.76,Bristol,07.10.2001
1791,60:56,Paul Kangogo Kanda,KEN,12.12.74,Merano,28.04.2002
1791,60:56,Joseph Ngolebus,KEN,10.04.75,Den Haag,30.03.2003
1791,60:56,Martin Hhaway Sulle,TAN,28.12.82,Villamoura,04.10.2003
1791,60:56,Yusuf Songoka,KEN,05.02.79,Azpeitia,28.03.2004
1791,60:56,Rodgers Rop,KEN,16.02.76,Rotterdam,11.09.2005
1791,60:56,Silas Sang,KEN,21.08.78,Ciudad de Málaga,02.04.2006
1791,60:56,Cosmas Koech,KEN,09.10.85,Columbus,30.08.2009
1791,60:56,Daniel Chebii,KEN,28.05.85,Berlin,03.04.2011
1791,60:56a,Emmanuel Bett,KEN,30.03.83,Newcastle-South Shields,16.09.2012
1791,60:56,Collis Birmingham,AUS,27.12.84,Marugame,03.02.2013
1791,60:56,Ezekiel Chebii,KEN,03.01.91,Den Haag,09.03.2014
1791,60:56,Thomas Lokomwa,KEN,26.12.87,Klagenfurt,24.08.2014
1791,60:56,Festus Talam,KEN,20.10.94,Verbania,19.04.2015
1791,60:56,Daniel Salel,KEN,11.12.90,Boston,11.10.2015
1791,60:56,Simon Cheprot,KEN,02.07.93,Valencia,18.10.2015
1791,60:56,Thomas Lokomwa,KEN,26.12.87,Piacenza,08.05.2016
1791,60:56,Mosinet Geremew,ETH,12.02.92,Yangzhou,23.04.2017
1791,60:56,Leonard Langat,KEN,07.08.90,Yangzhou,23.04.2017
1791,60:56,Kipkemoi Kiprono,KEN,12.09.95,Lisboa,11.03.2018
1791,60:56,Joshua Belet,KEN,10.02.98,Padova,28.04.2019
1791,60:56,Thomas Ayeko,UGA,10.02.92,Lisboa,20.10.2019
1791,60:56,Hosea Chirchir,KEN,84,Santa Pola,19.01.2020
1791,60:56,Jyun Nobuto,JPN,24.12.91,Yamaguchi,09.02.2020
1791,60:56,Solomon Koech,KEN,97,Verona,16.02.2020
1791,60:56,Titus Kimutai,KEN,01.01.98,Göteborg,21.05.2022
1791,60:56,Kiros Ashenafi,ETH,13.10.97,Zwolle,11.06.2022
1791,60:56,Djamal Abdi Dirieh,DJI,97,Gent,12.03.2023
1823,60:57,Michael Musyoki,KEN,28.05.56,Philadelphia,15.09.1985
1823,60:57,Jonah Koech,KEN,02.02.68,Gargnano,29.09.1996
1823,60:57,Rodgers Rop,KEN,16.02.76,Berlin,01.04.2001
1823,60:57,John Yuda,TAN,09.06.79,Bruxelles,05.05.2002
1823,60:57,Benson Barus,KEN,04.07.80,Berlin,02.04.2006
1823,60:57,Matthew Koech,KEN,01.01.83,Ra's Al Khaymah,09.02.2007
1823,60:57,Nicholas Kiprono,UGA,07.11.87,Udine,14.10.2007
1823,60:57,Robert Kipchumba,KEN,24.02.84,Nice,20.04.2008
1823,60:57,Martin Fagan,IRL,26.06.83,Den Haag,14.03.2009
1823,60:57,Jairus Chanchaima,KEN,05.12.84,Lille,04.09.2010
1823,60:57,Philemon Limo,KEN,02.08.85,Ústí nad Labem,18.09.2011
1823,60:57,Reuben Lemaa,KEN,87,Paris,04.03.2012
1823,60:57,Dathan Ritzenhein,USA,30.12.82,Philadelphia,16.09.2012
1823,60:57,Philip Kimutai,KEN,10.09.83,Roma-Ostia Lido,02.03.2014
1823,60:57,Tesfaye Abera,ETH,09.10.89,Yangzhou,20.04.2014
1823,60:57,Paul Lonyangata,KEN,12.12.92,Luanda,07.09.2014
1823,60:57,Masato Kikuchi,JPN,18.09.90,Marugame,01.02.2015
1823,60:57,Kennedy Kipyego,KEN,15.12.91,Sarnen,06.09.2015
1823,60:57,Paul Kipkorir Kipkemoi,KEN,31.05.82,Adana,03.01.2016
1823,60:57,Philip Kangogo,KEN,89,Roma-Ostia Lido,12.03.2017
1823,60:57,Kenta Murayama,JPN,23.02.93,New York City,19.03.2017
1823,60:57,Alexander Mutiso,KEN,10.09.96,Gifu,23.04.2017
1823,60:57,Joseph Macharia Ndirangu,KEN,09.09.94,Gifu,23.04.2017
1823,60:57,Abraham Cheroben,BRN,10.11.92,Yangzhou,23.04.2017
1823,60:57,Wilson Too,KEN,14.03.91,Belfort,24.09.2017
1823,60:57,Shadrack Kimining,KEN,10.02.96,Ra's Al Khaymah,08.02.2018
1823,60:57,Edwin Koech,KEN,14.12.87,Lisboa,11.03.2018
1823,60:57,Abel Kipchumba,KEN,03.02.94,Olomouc,23.06.2018
1823,60:57,Betesfa Getahun,ETH,25.09.98,Lisboa,17.03.2019
1823,60:57,Bethwel Yegon,KEN,05.01.93,Venlo,30.03.2019
1823,60:57,Ezrah Kipketer,KEN,20.08.97,Marugame,02.02.2020
1823,60:57,Kelvin Kiptum,KEN,02.12.99,Marugame,02.02.2020
1823,60:57,Takahiro Nakamura,JPN,24.08.83,Yamaguchi,09.02.2020
1823,60:57,Bernard Sang,KEN,15.02.81,Istanbul,04.04.2021
1823,60:57,Fabiano Sulle,TAN,01.10.94,Lisboa,21.11.2021
1858,60:58,Lawrence Peu,RSA,13.02.66,East London,18.05.1991
1858,60:58,Philip Rugut,KEN,18.05.77,Trieste,03.05.1998
1858,60:58,Larbi Zéroual,FRA,10.01.71,Lille,04.09.1999
1858,60:58,Yusuf Songoka,KEN,05.02.79,Den Haag,30.03.2003
1858,60:58,Martin Hhaway Sulle,TAN,28.12.82,Ivry to Vitry-sur-Seine,23.04.2006
1858,60:58,Robert Kipkoech Cheruiyot,KEN,26.09.78,New York City,05.08.2007
1858,60:58,Kenneth Kiplimo Kimutai,KEN,10.12.81,New Delhi,09.11.2008
1858,60:58,Mekubo Mogusu,KEN,25.12.86,Sapporo,05.07.2009
1858,60:58,Tsuyoshi Ugachi,JPN,27.04.87,Marugame,06.12.2011
1858,60:58,Philemon Rono,KEN,08.02.91,Paderborn,07.04.2012
1858,60:58,Mamo Ketema Behailu,ETH,19.03.94,Paris,02.03.2014
1858,60:58,Titus Masai,KEN,09.10.89,Yangzhou,20.04.2014
1858,60:58,Abera Kuma,ETH,31.08.90,Klagenfurt,24.08.2014
1858,60:58,Azmeraw Bekele,ETH,22.01.86,Ústí nad Labem,14.09.2014
1858,60:58,Emmanuel Ngatuny,KEN,10.10.92,Berlin,29.03.2015
1858,60:58,Mathew Kisorio,KEN,16.05.89,Yangzhou,19.04.2015
1858,60:58,Merhawi Kesete,ERI,01.01.86,Ústí nad Labem,12.09.2015
1858,60:58,Joel Kimurer,KEN,21.01.88,København,13.09.2015
1858,60:58,Abrar Osman,ERI,01.01.94,Cardiff,26.03.2016
1858,60:58,Mathew Kisorio,KEN,16.05.89,Yangzhou,19.04.2016
1858,60:58,Peter Kirui,KEN,02.01.88,Marugame,05.02.2017
1858,60:58,Deme Tadu Abate,ETH,11.09.97,Lille,02.09.2017
1858,60:58,Amanuel Mesel,ERI,29.12.90,Valencia,24.03.2018
1858,60:58,Ali Kaya,TUR,20.04.94,Istanbul,07.04.2019
1858,60:58,Antenayeh Dagnachew,ETH,29.09.98,Belfort,29.09.2019
1858,60:58,Juan Antonio Pérez,ESP,06.11.88,Valencia,27.10.2019
1858,60:58,Ezrah Kipketer,KEN,20.08.97,Valencia,27.10.2019
1858,60:58,Edwin Cheruiyot,Soi,KEN,14 Valencia,27.10.2019
1858,60:58,Masashi Nonaka,JPN,10.11.95,Yamaguchi,09.02.2020
1858,60:58,Florian Carvalho,FRA,09.03.89,Gdynia,17.10.2020
1858,60:58,Alex Kipchirchir,KEN,94,Göteborg,11.09.2021
1858,60:58,Carlos Mayo,ESP,18.09.95,Valencia,24.10.2021
1858,60:58,Josphat Ledama,KEN,28.06.98,Gifu,24.04.2022
1891,60:59a,Steve Jones,GBR,04.08.55,Newcastle-South Shields,08.06.1986
1891,60:59,Giuliano Battocletti,ITA,01.08.75,Parma,20.09.1998
1891,60:59,Luke Kibet,KEN,12.04.83,Rotterdam,11.09.2005
1891,60:59,Duncan Kipkemboi Kibet,KEN,25.04.78,Ivry to Vitry-sur-Seine,23.04.2006
1891,60:59,George Morara,KEN,79,Ivry to Vitry-sur-Seine,23.04.2006
1891,60:59,Cuthbert Nyasango,ZIM,17.09.82,Sevilla,17.12.2006
1891,60:59,Jonathan Kipkorir,KEN,29.12.82,Roma-Ostia Lido,25.02.2007
1891,60:59,Matthew Koech,KEN,01.01.83,Ra's Al Khaymah,08.02.2008
1891,60:59,Francis Kiprop,KEN,04.06.82,Klagenfurt,24.08.2008
1891,60:59,Elijah Keitany,KEN,18.10.83,Roma-Ostia Lido,01.03.2009
