Place,Time,Athlete,Country,Date of Birth,City,Event Date
2019,15:08.36,Gabriela Szabo,ROU,14.11.75,Sydney,22.09.2000
2019,15:08.36,Svetlana Simakova,RUS,12.06.87,Sochi,27.05.2012
2019,15:08.36,Sarah Inglis,GBR,28.08.91,Birmingham,07.08.2022
2025,15:08.38,Wioletta Frankiewicz,POL,09.06.77,Firenze,17.06.2005
2026,15:08.39,Berhane Adere,ETH,21.07.73,Sevilla,09.06.2000
2026,15:08.39,Perine Nengampi,KEN,89,Shanghai,17.05.2015
2026,15:08.39,Selamawit Bayoulgn,ISR,24.03.94,Kortrijk,14.07.2019
2029,15:08.42,Guo Lingling,CHN,18.06.86,Guangzhou,23.11.2001
2030,15:08.48,Rose Davies,AUS,21.12.99,Nijmegen,29.05.2021
2031,15:08.49,Esther Chemtai,KEN,04.06.88,Oslo,06.06.2008
2032,15:08.5+,Benita Willis,AUS,06.05.79,Saint-Denis,23.08.2003
2033,15:08.52,Merima Denboba,ETH,21.08.74,Hengelo,30.05.1999
2033,15:08.52,Julia Lucas,USA,04.03.84,Palo Alto,29.04.2012
2035,15:08.53,Jennifer Rhines,USA,01.07.74,Indianapolis,22.06.2007
2036,15:08.54,Agnes Mwikali,KEN,15.12.02,Osaka,12.06.2022
2037,15:08.57,Jane Wanjiku,KEN,14.06.79,Osaka,07.05.2005
2037,15:08.57,Sintayehu Lewetegn,ETH,09.05.96,Shanghai,13.05.2017
2039,15:08.58,Laura Whittle,GBR,27.06.85,Palo Alto,01.05.2016
2040,15:08.59,Elvan Abeylegesse,TUR,11.09.82,Lagos,29.05.2005
2040,15:08.59,Andrea Seccafien,CAN,27.08.90,Heusden-Zolder,22.07.2017
2042,15:08.60,Werknesh Kidane,ETH,21.11.81,Stockholm,16.07.2002
2043,15:08.61,Annemari Sandell,FIN,02.01.77,Milano,07.09.1996
2043,15:08.61,Galina Bogomalova,RUS,15.10.77,Tula,22.07.2000
2043,15:08.61,Kim Conley,USA,14.03.86,Roma,05.06.2014
2043,15:08.61,Rosemary Wanjiru,KEN,21.09.94,Hiroshima,28.04.2018
2043,15:08.61,Elinor Purrier,St.,Pierre,20.02.95 1 Concord,13.06.2019
2043,15:08.61,Elinor Purrier,St.,Pierre,20.02.95 1rB Austin,27.02.2021
2049,15:08.62,Werknesh Kidane,ETH,21.11.81,Sydney,22.09.2000
2049,15:08.62,Grace Momanyi,KEN,03.03.82,Berlin,01.06.2008
2051,15:08.64,Gabriela Szabo,ROU,14.11.75,Helsinki,28.06.1995
2051,15:08.64,Desireé Linden,USA,26.07.83,London,06.08.2011
2053,15:08.65,Meseret Defar,ETH,19.11.83,Heusden-Zolder,14.07.2001
2053,15:08.65,Krisztina Papp,HUN,17.12.82,Bruxelles,26.08.2005
2053,15:08.65,Melknat Wudu,ETH,03.01.05,Saint Pierre,12.06.2022
2056,15:08.66,Bizunesh Urgesa,ETH,18.06.89,Berlin,01.06.2008
2057,15:08.67,Shelly Steely,USA,23.10.62,Berlin,21.08.1992
2057,15:08.67,Molly Huddle,USA,31.08.84,Bay Shore,04.09.2019
2057,15:08.67,Jackline Rotich,KEN,03.07.00,Montreuil,01.06.2021
2060,15:08.69,Kerryn McCann,AUS,02.05.67,Brisbane,08.09.2000
2061,15:08.72,Sayaka Sato,JPN,27.05.94,Osaka,26.09.2021
2062,15:08.73,Mariya Konovalova,RUS,14.08.74,Paris,20.06.1999
2063,15:08.74,Gotytom Gebreslase,ETH,15.01.95,Montreuil,07.06.2016
2063,15:08.74,Helen Lobun,KEN,18.03.99,Gifu,25.09.2022
2065,15:08.75,Amy-Eloise Markovc,GBR,05.08.95,München,18.08.2022
2066,15:08.77,Tabitha Kamau,KEN,03.06.00,Kitami,17.07.2019
2067,15:08.78,Mihaela Botezan,ROU,21.11.76,Bremen,24.06.2001
2068,15:08.79,Tegla Loroupe,KEN,09.05.73,Berlin,30.08.1996
2068,15:08.79,Etagegne Woldu,ETH,10.05.96,Hengelo,08.06.2021
2068,15:08.79,Calli Thackery,GBR,09.01.93,München,18.08.2022
2071,15:08.80,Grete Waitz,NOR,01.10.53,Oslo,26.06.1982
2072,15:08.81,Naomi Mussoni,KEN,06.12.98,Nobeoka,04.05.2022
2073,15:08.82,Yimenashu Taye,ETH,01.01.79,Heusden-Zolder,05.08.2000
2073,15:08.82,Joanne Pavey,GBR,20.09.73,Sydney,22.09.2000
2073,15:08.82,Yelena Zadorozhnaya,RUS,03.12.77,Moskva,22.06.2008
2073,15:08.82,Elinor Purrier,St.,Pierre,20.02.95 9h1 Ad-Dawhah,02.10.2019
2077,15:08.84,Irene Kwambai,KEN,25.10.78,Heusden-Zolder,31.07.2004
2078,15:08.86,Tegla Loroupe,KEN,09.05.73,Stockholm,10.07.1995
2079,15:08.88,Evelyn Wambui,KEN,04.04.86,Shibetsu,10.06.2006
2080,15:08.89,Shelby Houlihan,USA,08.02.93,Rio de Janeiro,19.08.2016
2081,15:08.90,Émilie Mondor,CAN,29.04.81,Victoria,18.07.2003
2081,15:08.90,Janet Kisa,KEN,05.03.92,Glasgow,02.08.2014
2083,15:08.92,Getenesh Wami,ETH,11.12.74,Sydney,22.09.2000
2083,15:08.92,Tatyana Tomashova,RUS,01.07.75,Sydney,22.09.2000
2083,15:08.92,Meraf Bahta,SWE,24.06.89,Nice,12.06.2021
2086,15:08.96,Genet Yalew,ETH,31.12.92,Hengelo,08.06.2013
2086,15:08.96,Joanne Pavey,GBR,20.09.73,Glasgow,02.08.2014
2088,15:08.97,Pauline Konga,KEN,10.04.70,Tokyo,16.09.1996
2088,15:08.97A,Daisy Jepkemei,KAZ,13.02.96,Nairobi,07.05.2022
2090,15:09.00,Gunhild Haugen,NOR,01.06.72,Berlin,30.08.1996
2090,15:09.00,Eilish McColgan,GBR,25.11.90,Zürich,30.08.2018
2092,15:09.02,Kayoko Fukushi,JPN,25.03.82,Roma,11.07.2003
2093,15:09.03,Sally Kipyego,KEN,19.12.85,Carson,16.05.2009
2094,15:09.04,Joanne Pavey,GBR,20.09.73,London,08.08.2003
2095,15:09.05,Michiko Shimizu,JPN,22.09.70,Atlanta,28.07.1996
2095,15:09.05,Eunice Jepkorir,KEN,17.02.82,Berlin,12.09.2004
2097,15:09.07,Aurora Cunha,POR,31.05.59,Oslo,28.06.1984
2097,15:09.07,Marie Davenport,IRL,24.01.75,Boston,29.05.2004
2097,15:09.07,Sentayehu Ejigu,ETH,21.06.85,New York City,11.06.2005
2100,15:09.09,Molly Huddle,USA,31.08.84,Eugene,26.05.2017
2101,15:09.10,Catherina McKiernan,IRL,30.11.69,Stockholm,12.07.1994
2102,15:09.11,Liliya Shobukhova,RUS,13.11.77,Sheffield,21.08.2005
2103,15:09.19,Elva Dryer,USA,26.09.71,Eugene,13.05.2000
2103,15:09.19,Mercy Cherono,KEN,07.05.91,Moncton,21.07.2010
2105,15:09.23,Sylvia Kibet,KEN,28.03.84,Saint-Denis,18.07.2008
2106,15:09.25,Lauren Fleshman,USA,26.09.81,Daegu,02.09.2011
2107,15:09.28,Michelle Sikes,USA,27.02.85,Indianapolis,22.06.2007
2108,15:09.29,Lydia Cheromei,KEN,11.05.77,Stockholm,10.07.1995
2109,15:09.3,Evelyn Wambui,KEN,04.04.86,Takamatsu,08.10.2005
2110,15:09.31,Tegla Loroupe,KEN,09.05.73,Berlin,31.08.2001
2110,15:09.31,Elvan Abeylegesse,TUR,11.09.82,Budapest,20.06.2010
2110,15:09.31,Kayoko Fukushi,JPN,25.03.82,London,07.08.2012
2113,15:09.32,Nyla Carroll,NZL,24.11.65,Christchurch,13.01.1996
2113,15:09.32,Berhane Adere,ETH,21.07.73,Saint-Denis,02.06.1997
2113,15:09.32,Wang Dongmei,CHN,03.12.73,Shanghai,21.10.1997
2113,15:09.32,Lydia Cheromei,KEN,11.05.77,Sydney,22.09.2000
2117,15:09.34,Ayelech Worku,ETH,12.06.79,Berlin,31.08.2001
2117,15:09.34,Aheza Kiros Abeye,ETH,16.10.85,Shanghai,23.09.2006
2119,15:09.35,Angela Chalmers,CAN,06.09.63,Melbourne,29.02.1996
2119,15:09.35,Genzebe Dibaba,ETH,08.02.91,Daegu,02.09.2011
2121,15:09.36,Tabitha Kamau,KEN,03.06.00,Chitose,16.07.2022
2122,15:09.37,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Tokyo,02.08.2021
2123,15:09.39,Sabrina Mockenhaupt,GER,06.12.80,Bochum-Wattenscheid,02.07.2005
2124,15:09.40,Jennifer Rhines,USA,01.07.74,Berlin,01.06.2008
2124,15:09.40,Almaz Ayana,ETH,21.11.91,Beijing,27.08.2015
2126,15:09.42,Eva Cherono,KEN,15.08.96,Tübingen,16.06.2018
2127,15:09.44,Dong Yanmei,CHN,16.02.77,Edmonton,09.08.2001
2128,15:09.45,Jelena Prokopcuka,LAT,21.09.76,Sydney,22.09.2000
2128,15:09.45,Letesenbet Gidey,ETH,20.03.98,Roma,02.06.2016
2128,15:09.45,Mercyline Chelangat,UGA,17.12.97,Shanghai,13.05.2017
2131,15:09.47,Jessica Judd,GBR,07.01.95,Tokyo,30.07.2021
2132,15:09.49,Philes Ongori,KEN,19.07.86,Osaka,07.05.2005
2133,15:09.50,Paula Radcliffe,GBR,17.12.73,Tokyo,16.09.1996
2134,15:09.51,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Goleniów,26.06.2019
2135,15:09.53,Joanne Pavey,GBR,20.09.73,Roma,31.05.2012
2136,15:09.55,Sentayehu Ejigu,ETH,21.06.85,Athínai,23.08.2004
2137,15:09.57,Kim Conley,USA,14.03.86,Eugene,01.06.2013
2138,15:09.59,Philes Ongori,KEN,19.07.86,Berlin,01.06.2008
2138,15:09.59,Amy Cragg,USA,21.01.84,Waltham,08.06.2013
2138,15:09.59,Sarah Lancester,USA,01.12.87,San Juan Capistrano,06.05.2022
2141,15:09.60,Abby Nichols,USA,31.01.97,Walnut,06.05.2023
2142,15:09.61,Galina Aleksandrova,RUS,15.10.76,Tula,25.07.2004
2142,15:09.61,Genzebe Dibaba,ETH,08.02.91,Rieti,07.09.2008
2142,15:09.61,Genzebe Dibaba,ETH,08.02.91,Andújar,22.05.2021
2145,15:09.62,Eloise Wellings,AUS,09.11.82,Beijing,30.08.2015
2145,15:09.62,Vanessa Fraser,USA,27.07.95,Heusden-Zolder,21.07.2018
2145,15:09.62,Jackline Rotich,KEN,03.07.00,Carquefou,21.06.2019
2148,15:09.63,Tabitha Kamau,KEN,03.06.00,Osaka,04.12.2020
2149,15:09.64,Hiwot Ayalew,ETH,06.03.90,Roma,05.06.2014
2150,15:09.65,Derebe Alemu,ETH,05.06.83,Heusden-Zolder,31.07.2004
2150,15:09.65,Susan Krumins,NED,08.07.86,Berlin,12.08.2018
2152,15:09.67,Shalane Flanagan,USA,07.08.81,Walnut,17.04.2004
2153,15:09.68,Rosemary Wanjiru,KEN,21.09.94,Osaka,24.09.2017
2153,15:09.68,Eilish McColgan,GBR,25.11.90,Tokyo,30.07.2021
2155,15:09.69,Harumi Hiroyama,JPN,02.09.68,Kagoshima,04.10.1996
2155,15:09.69,Lucy Kabuu,KEN,24.03.84,Stuttgart,13.09.2008
2157,15:09.70,Eyerusalem Kuma,ETH,04.11.81,Oslo,27.06.2003
2158,15:09.71,Alice Timbilil,KEN,01.02.83,Berlin,12.09.2004
2158,15:09.71,Mariya Konovalova,RUS,14.08.74,Osaka,01.09.2007
2158,15:09.71,Almensch Belete,ETH,26.07.89,Heusden-Zolder,16.07.2011
2161,15:09.72,Marina Bastos,POR,07.07.71,Stockholm,30.07.1999
2161,15:09.72,Kimberley Smith,NZL,19.11.81,Walnut,17.04.2004
2163,15:09.73,Alisha Williams,USA,05.02.82,Palo Alto,29.03.2013
2164,15:09.74,Pauline Konga,KEN,10.04.70,Berlin,30.08.1996
2164,15:09.74,Silvia Weissteiner,ITA,13.07.79,Berlin,22.08.2009
2166,15:09.75,Leah Malot,KEN,07.06.72,Stockholm,05.08.1998
2167,15:09.77,Margaret Maury,FRA,15.05.74,Athínai,23.08.2004
2168,15:09.80,Annemari Sandell,FIN,02.01.77,Berlin,01.09.1995
2168,15:09.80,Sabrina Mockenhaupt,GER,06.12.80,London,08.08.2003
2168,15:09.80,Laura Galván,MEX,05.10.91,Walnut,15.04.2022
2171,15:09.81,Kayoko Fukushi,JPN,25.03.82,Naimette-Xhovémont,19.07.2006
2172,15:09.82A,Helen Obiri,KEN,13.12.89,Nairobi,23.06.2018
2173,15:09.83,Nyiva Mutungi,KEN,27.08.04,Nobeoka,04.05.2023
2174,15:09.84,Bai Xue,CHN,13.12.88,Wuhan,31.10.2007
2175,15:09.86,Zola Pieterse,RSA,26.05.66,Port Elizabeth,07.03.1984
2176,15:09.89,Tirunesh Dibaba,ETH,01.10.85,Beijing,19.08.2008
2177,15:09.90,Viorica Ghican,ROU,09.06.65,Sevilla,30.05.1990
2177,15:09.90,Marielle Hall,USA,28.01.92,Palo Alto,02.05.2015
2179,15:09.93,Ejegayehu Dibaba,ETH,21.03.82,Roma,11.07.2008
2179,15:09.93,Kalkidan Gezahegne,ETH,08.05.91,Eugene,26.05.2017
2181,15:09.94,Eilish McColgan,GBR,25.11.90,Palo Alto,01.05.2016
2182,15:09.95,Sylvia Kibet,KEN,28.03.84,Berlin,03.09.2006
2182,15:09.95,Jackline Rotich,KEN,03.07.00,Heusden-Zolder,20.07.2019
2184,15:09.96,Megumi Kinukawa,JPN,07.08.89,Kumagaya,12.06.2011
2184,15:09.96,Jackline Rotich,KEN,03.07.00,Berlin,01.09.2019
2186,15:09.97,Meseret Defar,ETH,19.11.83,Busan,24.09.2004
2187,15:09.98,Jill Hunter,GBR,14.10.66,Hechtel,18.07.1992
2187,15:09.98,Lauren Fleshman,USA,26.09.81,Palo Alto,30.04.2004
2187,15:09.98+,Lornah Kiplagat,NED,01.05.74,Beijing,15.08.2008
2190,15:09.99,Joanne Pavey,GBR,20.09.73,Roma,12.07.2002
2190,15:09.99,Émilie Mondor,CAN,29.04.81,Bergen,11.06.2004
2192,15:10.00,Andrea Seccafien,CAN,27.08.90,Oslo,01.07.2021
2193,15:10.01,Zakia Mrisho,TAN,19.02.84,Rieti,07.09.2008
2193,15:10.01,Molly Huddle,USA,31.08.84,Eugene,24.06.2011
2193,15:10.01,Alina Reh,GER,23.05.97,London,01.08.2017
2193,15:10.01,Lauren Paquette,USA,27.06.86,Lake Balboa,22.08.2020
2197,15:10.02,Shalane Flanagan,USA,07.08.81,Eugene,28.06.2015
2197,15:10.02,Jessica Judd,GBR,07.01.95,Manchester,27.06.2021
2199,15:10.06,Rose Cheruiyot,KEN,21.07.76,Osaka,11.05.1996
2199,15:10.06,Julia Bleasdale,GBR,09.09.81,London,13.07.2012
2201,15:10.07,Marta Domínguez,ESP,03.11.75,Zürich,18.08.2006
2202,15:10.08,Daniela Yordanova,BUL,08.03.76,Sydney,22.09.2000
2202,15:10.08,Alemitu Heroye,ETH,09.05.95,Eugene,23.07.2014
2204,15:10.10,Margaret Ekidor,KEN,26.06.00,Niigata,29.10.2020
2205,15:10.11,Viorica Ghican,ROU,09.06.65,Stockholm,02.07.1990
2206,15:10.12,Sonia O'Sullivan,IRL,28.11.69,Tokyo,15.09.1995
2206,15:10.12,Leah Malot,KEN,07.06.72,Berlin,26.08.1997
2208,15:10.13,Derebe Alemu,ETH,05.06.83,Hengelo,29.05.2005
2208,15:10.13,Meseret Defar,ETH,19.11.83,Osaka,29.08.2007
2208,15:10.13,Alemitu Hawi,ETH,14.11.96,Huelva,03.06.2016
2211,15:10.14,Olga Kravtsova,BLR,25.06.81,Leiria,19.06.2005
2211,15:10.14,Chelsea Reilly,USA,09.05.89,Zürich,29.08.2013
2211,15:10.14,Selah Busienei,KEN,27.12.91,Berlin,04.09.2022
2214,15:10.17,Elizabeth McColgan,GBR,24.05.64,Derby,05.06.1988
2214,15:10.17,Ayelech Worku,ETH,12.06.79,Edmonton,11.08.2001
2216,15:10.20,Hitomi Niiya,JPN,26.02.88,London,07.08.2012
2216,15:10.20,Meraf Bahta,SWE,24.06.89,Eugene,26.05.2018
2216,15:10.20,Whittni Morgan,USA,22.10.97,San Juan Capistrano,06.05.2022
2219,15:10.21,Aniko Kalovics,HUN,13.05.77,London,30.07.2004
2219,15:10.21,Vanessa Fraser,USA,27.07.95,Berlin,01.09.2019
2221,15:10.23,Kayoko Fukushi,JPN,25.03.82,Heusden-Zolder,14.07.2001
2221,15:10.23,Lucy Kabuu,KEN,24.03.84,Yokohama,23.09.2003
2221,15:10.23,Amy Cragg,USA,21.01.84,Ninove,27.07.2013
2221,15:10.23,Dominique Scott,RSA,24.06.92,Eugene,26.05.2018
2225,15:10.24,Sonia O'Sullivan,IRL,28.11.69,Sydney,13.02.2000
2225,15:10.24,Almensch Belete,BEL,26.07.89,London,07.08.2012
2225,15:10.24,Sarah Lahti,SWE,18.02.95,Oslo,01.07.2021
2225,15:10.24,Natalie Rule,AUS,08.08.96,Sydney,02.04.2022
2229,15:10.26,Sara Wedlund,SWE,27.12.75,Stockholm,10.07.1995
2229,15:10.26,Leah Malot,KEN,07.06.72,Hengelo,31.05.2004
2229,15:10.26,Lornah Kiplagat,NED,01.05.74,Hengelo,29.05.2005
2232,15:10.28,Lyudmyla Kovalenko,UKR,26.06.89,Yalta,28.05.2012
2233,15:10.3A,Isabella Ochichi,KEN,28.10.79,Nairobi,25.06.2005
2233,15:10.3+,Mestawat Tufa,ETH,14.09.83,Beijing,15.08.2008
2233,15:10.30,Stella Chesang,UGA,01.12.96,Hengelo,22.05.2016
2233,15:10.30,Rose Davies,AUS,21.12.99,Bergen,03.06.2023
2237,15:10.32,Sabrina Mockenhaupt,GER,06.12.80,Oslo,15.06.2007
2237,15:10.32,Meselech Melkamu,ETH,19.04.85,Osaka,29.08.2007
2239,15:10.33,Julia Vaquero,ESP,18.09.70,Köln,16.08.1996
2239,15:10.33,Kristina da Fonseca-Wöllheim,GER,10.02.72,Sankt Peterburg,27.06.1998
2241,15:10.34,Esther Chemtai,KEN,04.06.88,Berlin,01.06.2008
2241,15:10.34A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,25.06.2022
2243,15:10.35,Genevieve Gregson,AUS,04.08.89,Rio de Janeiro,19.08.2016
2243,15:10.35,Parul Chaudhary,IND,15.04.95,Walnut,06.05.2023
2245,15:10.37+,Paula Radcliffe,GBR,17.12.73,Barakaldo,10.04.1999
2245,15:10.37,Sylvia Kibet,KEN,28.03.84,Beijing,19.08.2008
2247,15:10.38,Alison Wyeth,GBR,26.05.64,Berlin,30.08.1994
2247,15:10.38,Margaret Muriuki,KEN,21.03.86,Glasgow,02.08.2014
2247,15:10.38,Laura Galván,MEX,05.10.91,Eugene,20.08.2021
2250,15:10.39,Roberta Brunet,ITA,20.05.65,Roma,05.06.1997
2251,15:10.40,Gedo Utura Sule,ETH,08.02.90,Hengelo,24.05.2008
2252,15:10.42,Colleen Quigley,USA,20.11.92,Portland,30.06.2020
2253,15:10.43,Judy Jepngetich,KEN,24.12.02,Kumamoto,09.04.2022
2254,15:10.44,Jennifer Rhines,USA,01.07.74,London,06.08.2011
2255,15:10.45,Genet Yalew,ETH,31.12.92,Heusden-Zolder,16.07.2011
2256,15:10.46,Alemitu Hawi,ETH,14.11.96,Eugene,23.07.2014
2256,15:10.46,Magdalene Masai,KEN,04.04.93,Sydney,14.03.2015
2258,15:10.47,Amy Rudolph,USA,18.09.73,Stockholm,05.08.1998
2258,15:10.47,Lucy Kabuu,KEN,24.03.84,Yokohama,08.06.2003
2260,15:10.49,Ines Chenonge,KEN,01.02.82,Berlin,03.09.2006
2261,15:10.50,Cheri Kenah,USA,26.12.70,Eugene,13.05.2000
2262,15:10.51,Isabella Ochichi,KEN,28.10.79,Sevilla,07.06.2003
2263,15:10.52,Ingrid Kristiansen,NOR,21.03.56,Oslo,27.06.1985
2263,15:10.52,Tegla Loroupe,KEN,09.05.73,Tokyo,19.09.1998
2263,15:10.52,Shalane Flanagan,USA,07.08.81,Sacramento,12.07.2004
2263,15:10.52,Kirsi Valasti,FIN,12.11.69,London,30.07.2004
2263,15:10.52,Belaynesh Fikadu,ETH,28.03.87,London,25.07.2009
2268,15:10.53,Sally Chepyego,KEN,03.10.85,Shibetsu,29.06.2011
2269,15:10.54,Marta Domínguez,ESP,03.11.75,Budapest,23.08.1998
2269,15:10.54,Susanne Pumper,AUT,01.09.70,London,22.07.2001
2269,15:10.54,Restituta Joseph,TAN,30.07.71,Saint-Denis,26.08.2003
2269,15:10.54,Amy-Eloise Markovc,GBR,05.08.95,Manchester,27.06.2021
2273,15:10.56,Molly Huddle,USA,31.08.84,Saint-Denis,06.07.2013
2274,15:10.57,Liu Jingying,CHN,19.11.71,Shanghai,21.10.1997
2274,15:10.57,Alina Reh,GER,23.05.97,Bydgoszcz,16.07.2017
2276,15:10.58,Philes Ongori,KEN,19.07.86,Tokyo,04.06.2005
2276,15:10.58,Blake Russell,USA,24.07.75,Palo Alto,30.04.2006
2276,15:10.58,Tabitha Kamau,KEN,03.06.00,Niigata,06.06.2021
2279,15:10.62,Joanne Pavey,GBR,20.09.73,Edmonton,09.08.2001
2279,15:10.62,Kim Conley,USA,14.03.86,Eugene,10.07.2016
2279,15:10.62,Emily Sisson,USA,12.10.91,Bay Shore,04.09.2019
2279,15:10.62,Carla Gallardo,ESP,09.02.99,Birmingham,21.05.2022
2283,15:10.63,Anita Weyermann,SUI,08.12.77,Hengelo,27.05.1996
2283,15:10.63,Molly Huddle,USA,31.08.84,Walnut,15.04.2011
2283,15:10.63,Nozomi Tanaka,JPN,04.09.99,Osaka,04.06.2023
2286,15:10.64,Liu Jingying,CHN,19.11.71,Athínai,09.08.1997
2286,15:10.64,Philes Ongori,KEN,19.07.86,Kumamoto,05.04.2008
2286,15:10.64,Jessica O'Connell,CAN,10.02.89,Concord,13.06.2019
2289,15:10.65,Zola Pieterse,RSA,26.05.66,Port Elizabeth,17.10.1983
2289,15:10.65,Jennifer Rhines,USA,01.07.74,Zürich,18.08.2006
2291,15:10.66,Courtney Babcock,CAN,30.06.72,Walnut,19.04.2002
2291,15:10.66,Gelete Burka,ETH,23.01.86,London,10.08.2012
2291,15:10.66,Janet Kisa,KEN,05.03.92,London,25.07.2015
2294,15:10.67,Marta Domínguez,ESP,03.11.75,Roma,12.07.2002
2295,15:10.69,Patti Sue Plumer,USA,27.04.62,Belfast,17.07.1989
2295,15:10.69,Kathy Butler,CAN,22.10.73,Stockholm,05.08.1998
2295,15:10.69,Mihaela Botezan,ROU,21.11.76,Catania,07.12.2003
2295,15:10.69,Kim Conley,USA,14.03.86,Eugene,27.05.2016
2299,15:10.7+,Ejegayehu Dibaba,ETH,21.03.82,Beijing,15.08.2008
2300,15:10.71,Krisztina Papp,HUN,17.12.82,Roma,14.07.2006
2301,15:10.72,Sentayehu Ejigu,ETH,21.06.85,Bruxelles,26.08.2005
2302,15:10.73,Dong Yanmei,CHN,16.02.77,Edmonton,11.08.2001
2303,15:10.76,Sabrina Mockenhaupt,GER,06.12.80,Bruxelles,26.08.2005
2303,15:10.76,Sarah Lahti,SWE,18.02.95,Hengelo,22.05.2016
2305,15:10.78,Kate Richardson,AUS,05.11.73,Oslo,04.07.1997
2305,15:10.78,Regina Jacobs,USA,28.08.63,Eugene,24.06.2001
2305,15:10.78,Sun Yingjie,CHN,03.10.77,Shanghai,12.09.2003
2308,15:10.79,Dalila Gosa,BRN,27.06.88,Barcelona,30.06.2016
2309,15:10.80,Jennifer Rhines,USA,01.07.74,Walnut,13.04.2007
2310,15:10.83,Amy Rudolph,USA,18.09.73,Heusden-Zolder,14.07.2001
2311,15:10.84,Kathrin Weßel,GER,14.08.67,Berlin,30.08.1994
2311,15:10.84,Yang Siju,CHN,19.04.73,Nanjing,24.10.1995
2313,15:10.85,Ayelech Worku,ETH,12.06.79,Stockholm,05.08.2003
2313,15:10.85,Haftamnesh Tesfaye,ETH,28.04.94,Hengelo,22.05.2016
2315,15:10.86,Shalane Flanagan,USA,07.08.81,Carson,16.05.2009
2316,15:10.89,Ingrid Kristiansen,NOR,21.03.56,Berlin,26.08.1988
2317,15:10.9+,Tirunesh Dibaba,ETH,01.10.85,Beijing,15.08.2008
2317,15:10.90,Emily Sisson,USA,12.10.91,Heusden-Zolder,22.07.2017
2317,15:10.90,Nadia Battocletti,ITA,12.04.00,München,18.08.2022
2320,15:10.91,Emily Sisson,USA,12.10.91,Eugene,26.05.2017
2320,15:10.91,Rina Nabeshima,JPN,16.12.93,Eugene,26.05.2018
2320,15:10.91,Teresiah Muthoni Gateri,KEN,05.01.02,Tokyo,09.05.2021
2323,15:10.92,Joanne Pavey,GBR,20.09.73,Berlin,12.09.2004
2323,15:10.92,Alemitu Bekele,TUR,17.09.77,Beijing,19.08.2008
2325,15:10.96,Shalane Flanagan,USA,07.08.81,Carson,23.06.2005
2326,15:10.97,Philes Ongori,KEN,19.07.86,Yokohama,27.11.2005
2326,15:10.97,Isobel Batt-Doyle,AUS,14.09.95,Sydney,02.04.2022
2326,15:10.97,Pauline Kamulu,KEN,16.04.95,Yokohama,18.09.2022
2329,15:10.99,Mariem Alaoui Selsouli,MAR,08.04.84,Bruxelles,25.08.2006
2330,15:11.00,Treniere Moser,USA,27.10.81,Eagle Rock,17.05.2013
2330,15:11.00,Alice Nawowuna,KEN,02.01.94,Eugene,26.05.2018
2332,15:11.01,Beatriz Santiago,ESP,28.10.68,Heusden-Zolder,14.07.2001
2333,15:11.02,Marielle Hall,USA,28.01.92,Eugene,26.05.2017
2334,15:11.05,Tirunesh Dibaba,ETH,01.10.85,Yokohama,23.09.2003
2335,15:11.07,Isobel Batt-Doyle,AUS,14.09.95,Melbourne,02.03.2021
2336,15:11.08,Sylvia Kibet,KEN,28.03.84,Hengelo,29.05.2011
2336,15:11.08,Ririka Hironaka,JPN,24.11.00,Osaka,12.06.2022
2338,15:11.09,Mercyline Chelangat,UGA,17.12.97,Nice,12.06.2021
2338,15:11.09,Dolphine Omare,KEN,26.07.01,Kumamoto,09.04.2022
2340,15:11.1+,Edith Masai,KEN,04.04.67,Beijing,15.08.2008
2340,15:11.1+,Lucy Kabuu,KEN,24.03.84,Beijing,15.08.2008
2340,15:11.10,Zahra Ouaziz,MAR,20.12.69,Berlin,26.08.1997
2340,15:11.10,He Wuga,CHN,28.07.98,Palo Alto,21.04.2023
2344,15:11.11,Annette Peters,USA,31.05.65,Berlin,21.08.1992
2344,15:11.11,Vivian Cheruiyot,KEN,11.09.83,Sydney,22.09.2000
2344,15:11.11,Amy-Eloise Markovc,GBR,05.08.95,Concord,13.06.2019
2344,15:11.11A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,03.10.2020
2348,15:11.12,Genzebe Dibaba,ETH,08.02.91,Berlin,22.08.2009
2348,15:11.12,Gotytom Gebreslase,ETH,15.01.95,Shanghai,18.05.2013
2350,15:11.13,Aisling Cuffe,USA,12.09.93,Palo Alto,04.05.2014
2351,15:11.15,Libbie Hickman,USA,17.02.65,Athínai,09.08.1997
2351,15:11.15,Shalane Flanagan,USA,07.08.81,Portland,13.06.2015
2351,15:11.15,Dolphine Omare,KEN,26.07.01,Nobeoka,04.05.2023
2354,15:11.16,Olga Bondarenko,RUS,02.06.60,Moskva,05.09.1988
2354,15:11.16,Amy Rudolph,USA,18.09.73,Stockholm,01.08.2000
2354,15:11.16,Lucy Kabuu,KEN,24.03.84,Niigata,26.09.2004
2357,15:11.17,Yukiko Akaba,JPN,18.10.79,Yokohama,27.11.2005
2357,15:11.17,Madeleine Hills,AUS,15.05.87,Palo Alto,02.05.2015
2359,15:11.19,Selamawit Bayoulgn,ISR,24.03.94,Heusden-Zolder,20.07.2019
